Step,AgentID,Steps to fire up
41,"(5, 57)",4
41,"(5, 58)",4
41,"(5, 59)",3
41,"(5, 60)",3
41,"(5, 61)",3
41,"(5, 62)",3
41,"(5, 63)",3
41,"(5, 64)",3
41,"(5, 65)",3
41,"(5, 66)",3
41,"(5, 67)",3
41,"(5, 69)",4
41,"(5, 70)",3
41,"(5, 71)",4
41,"(5, 73)",3
41,"(5, 74)",3
41,"(5, 77)",5
41,"(5, 79)",6
41,"(5, 80)",7
41,"(5, 82)",9
41,"(5, 87)",-1
41,"(5, 94)",4
41,"(5, 96)",4
41,"(5, 97)",3
41,"(5, 98)",3
41,"(5, 99)",3
41,"(6, 1)",-1
41,"(6, 3)",-1
41,"(6, 6)",5
41,"(6, 8)",5
41,"(6, 11)",3
41,"(6, 16)",4
41,"(6, 17)",6
41,"(6, 18)",6
41,"(6, 19)",6
41,"(6, 20)",5
41,"(6, 21)",5
41,"(6, 22)",5
41,"(6, 25)",3
41,"(6, 26)",3
41,"(6, 27)",3
41,"(6, 28)",3
41,"(6, 30)",2
41,"(6, 31)",2
41,"(6, 32)",2
41,"(6, 33)",3
41,"(6, 34)",3
41,"(6, 36)",4
41,"(6, 38)",5
41,"(6, 40)",4
41,"(6, 41)",4
41,"(6, 42)",4
41,"(6, 44)",4
41,"(6, 45)",3
41,"(6, 46)",3
41,"(6, 47)",3
41,"(6, 51)",8
41,"(6, 53)",-1
41,"(6, 55)",7
41,"(6, 57)",5
41,"(6, 61)",3
41,"(6, 62)",3
41,"(6, 66)",3
41,"(6, 67)",3
41,"(6, 68)",3
41,"(6, 70)",4
41,"(6, 71)",4
41,"(6, 72)",3
41,"(6, 73)",3
41,"(6, 77)",5
41,"(6, 78)",5
41,"(6, 79)",6
41,"(6, 80)",7
41,"(6, 82)",9
41,"(6, 83)",9
41,"(6, 84)",10
41,"(6, 85)",10
41,"(6, 90)",13
41,"(6, 91)",14
41,"(6, 92)",-1
41,"(6, 93)",-1
41,"(6, 95)",5
41,"(6, 96)",5
41,"(6, 97)",4
41,"(6, 98)",4
41,"(6, 99)",4
41,"(7, 1)",-1
41,"(7, 4)",-1
41,"(7, 5)",7
41,"(7, 7)",6
41,"(7, 8)",6
41,"(7, 9)",6
41,"(7, 14)",7
41,"(7, 16)",7
41,"(7, 17)",6
41,"(7, 18)",6
41,"(7, 21)",6
41,"(7, 23)",3
41,"(7, 24)",3
41,"(7, 25)",3
41,"(7, 28)",4
41,"(7, 29)",4
41,"(7, 31)",3
41,"(7, 32)",3
41,"(7, 33)",3
41,"(7, 35)",4
41,"(7, 36)",5
41,"(7, 37)",5
41,"(7, 39)",5
41,"(7, 40)",4
41,"(7, 45)",3
41,"(7, 47)",3
41,"(7, 50)",5
41,"(7, 51)",7
41,"(7, 52)",6
41,"(7, 53)",6
41,"(7, 54)",6
41,"(7, 55)",6
41,"(7, 57)",5
41,"(7, 59)",6
41,"(7, 61)",4
41,"(7, 62)",4
41,"(7, 63)",4
41,"(7, 64)",5
41,"(7, 65)",4
41,"(7, 66)",4
41,"(7, 68)",5
41,"(7, 69)",5
41,"(7, 70)",4
41,"(7, 72)",4
41,"(7, 73)",5
41,"(7, 78)",5
41,"(7, 80)",7
41,"(7, 81)",8
41,"(7, 82)",9
41,"(7, 83)",9
41,"(7, 85)",10
41,"(7, 86)",10
41,"(7, 89)",13
41,"(7, 92)",-1
41,"(7, 95)",5
41,"(7, 96)",5
41,"(7, 98)",4
41,"(8, 0)",-1
41,"(8, 1)",-1
41,"(8, 2)",-1
41,"(8, 3)",-1
41,"(8, 4)",-1
41,"(8, 6)",6
41,"(8, 7)",6
41,"(8, 8)",6
41,"(8, 9)",6
41,"(8, 12)",-1
41,"(8, 14)",7
41,"(8, 15)",7
41,"(8, 16)",7
41,"(8, 19)",6
41,"(8, 20)",6
41,"(8, 22)",6
41,"(8, 27)",4
41,"(8, 28)",4
41,"(8, 30)",3
41,"(8, 31)",3
41,"(8, 32)",3
41,"(8, 33)",3
41,"(8, 35)",-1
41,"(8, 36)",5
41,"(8, 39)",6
41,"(8, 43)",5
41,"(8, 46)",4
41,"(8, 47)",4
41,"(8, 48)",4
41,"(8, 49)",5
41,"(8, 51)",7
41,"(8, 52)",6
41,"(8, 53)",6
41,"(8, 54)",6
41,"(8, 57)",5
41,"(8, 60)",5
41,"(8, 61)",5
41,"(8, 62)",5
41,"(8, 63)",5
41,"(8, 66)",5
41,"(8, 67)",6
41,"(8, 68)",5
41,"(8, 70)",5
41,"(8, 71)",5
41,"(8, 72)",5
41,"(8, 73)",5
41,"(8, 74)",6
41,"(8, 75)",7
41,"(8, 76)",8
41,"(8, 79)",8
41,"(8, 80)",8
41,"(8, 81)",8
41,"(8, 82)",9
41,"(8, 83)",10
41,"(8, 85)",10
41,"(8, 86)",11
41,"(8, 87)",11
41,"(8, 88)",12
41,"(8, 90)",13
41,"(8, 92)",13
41,"(8, 93)",-1
41,"(8, 94)",19
41,"(8, 95)",19
41,"(8, 98)",-1
41,"(9, 0)",-1
41,"(9, 2)",-1
41,"(9, 3)",-1
41,"(9, 4)",-1
41,"(9, 5)",7
41,"(9, 9)",-1
41,"(9, 11)",-1
41,"(9, 13)",-1
41,"(9, 15)",7
41,"(9, 17)",16
41,"(9, 18)",15
41,"(9, 19)",15
41,"(9, 21)",7
41,"(9, 23)",7
41,"(9, 24)",-1
41,"(9, 25)",-1
41,"(9, 26)",4
41,"(9, 29)",4
41,"(9, 30)",4
41,"(9, 32)",3
41,"(9, 35)",4
41,"(9, 38)",33
41,"(9, 39)",33
41,"(9, 40)",-1
41,"(9, 41)",-1
41,"(9, 44)",5
41,"(9, 45)",4
41,"(9, 46)",4
41,"(9, 47)",4
41,"(9, 48)",5
41,"(9, 52)",6
41,"(9, 53)",6
41,"(9, 54)",6
41,"(9, 55)",6
41,"(9, 56)",6
41,"(9, 57)",6
41,"(9, 59)",6
41,"(9, 60)",5
41,"(9, 61)",5
41,"(9, 62)",5
41,"(9, 65)",6
41,"(9, 69)",5
41,"(9, 70)",5
41,"(9, 71)",5
41,"(9, 72)",5
41,"(9, 73)",6
41,"(9, 75)",7
41,"(9, 76)",8
41,"(9, 77)",8
41,"(9, 79)",8
41,"(9, 80)",8
41,"(9, 81)",8
41,"(9, 83)",10
41,"(9, 84)",10
41,"(9, 87)",12
41,"(9, 90)",13
41,"(9, 91)",13
41,"(9, 92)",13
41,"(9, 94)",19
41,"(9, 95)",18
41,"(9, 96)",18
41,"(9, 97)",18
41,"(9, 99)",-1
41,"(10, 0)",-1
41,"(10, 1)",-1
41,"(10, 2)",-1
41,"(10, 3)",-1
41,"(10, 4)",-1
41,"(10, 5)",-1
41,"(10, 6)",-1
41,"(10, 7)",-1
41,"(10, 8)",12
41,"(10, 9)",12
41,"(10, 13)",10
41,"(10, 15)",8
41,"(10, 17)",16
41,"(10, 18)",15
41,"(10, 19)",15
41,"(10, 20)",15
41,"(10, 24)",-1
41,"(10, 26)",-1
41,"(10, 27)",-1
41,"(10, 28)",4
41,"(10, 29)",4
41,"(10, 30)",4
41,"(10, 31)",4
41,"(10, 32)",4
41,"(10, 33)",4
41,"(10, 34)",4
41,"(10, 35)",4
41,"(10, 36)",5
41,"(10, 38)",32
41,"(10, 39)",32
41,"(10, 40)",-1
41,"(10, 41)",-1
41,"(10, 46)",5
41,"(10, 47)",5
41,"(10, 48)",5
41,"(10, 50)",7
41,"(10, 51)",7
41,"(10, 53)",6
41,"(10, 54)",6
41,"(10, 55)",6
41,"(10, 57)",6
41,"(10, 58)",6
41,"(10, 62)",6
41,"(10, 64)",7
41,"(10, 65)",7
41,"(10, 66)",8
41,"(10, 67)",9
41,"(10, 69)",6
41,"(10, 70)",6
41,"(10, 71)",6
41,"(10, 73)",-1
41,"(10, 75)",8
41,"(10, 77)",8
41,"(10, 78)",9
41,"(10, 79)",8
41,"(10, 81)",8
41,"(10, 82)",9
41,"(10, 83)",10
41,"(10, 84)",10
41,"(10, 85)",10
41,"(10, 90)",12
41,"(10, 91)",12
41,"(10, 93)",20
41,"(10, 95)",17
41,"(10, 96)",17
41,"(10, 98)",18
41,"(10, 99)",18
41,"(11, 0)",-1
41,"(11, 1)",-1
41,"(11, 3)",-1
41,"(11, 4)",-1
41,"(11, 5)",-1
41,"(11, 6)",-1
41,"(11, 9)",12
41,"(11, 11)",12
41,"(11, 13)",10
41,"(11, 14)",9
41,"(11, 15)",9
41,"(11, 19)",15
41,"(11, 21)",15
41,"(11, 23)",17
41,"(11, 25)",-1
41,"(11, 28)",4
41,"(11, 31)",4
41,"(11, 32)",4
41,"(11, 33)",4
41,"(11, 34)",4
41,"(11, 36)",5
41,"(11, 38)",31
41,"(11, 41)",-1
41,"(11, 42)",-1
41,"(11, 43)",-1
41,"(11, 44)",-1
41,"(11, 45)",5
41,"(11, 46)",5
41,"(11, 47)",5
41,"(11, 48)",5
41,"(11, 50)",6
41,"(11, 51)",7
41,"(11, 52)",6
41,"(11, 53)",6
41,"(11, 57)",6
41,"(11, 60)",7
41,"(11, 61)",6
41,"(11, 62)",6
41,"(11, 63)",6
41,"(11, 66)",9
41,"(11, 69)",6
41,"(11, 70)",6
41,"(11, 73)",-1
41,"(11, 74)",-1
41,"(11, 75)",10
41,"(11, 76)",9
41,"(11, 78)",9
41,"(11, 79)",9
41,"(11, 80)",9
41,"(11, 81)",9
41,"(11, 83)",10
41,"(11, 84)",10
41,"(11, 85)",10
41,"(11, 86)",10
41,"(11, 89)",12
41,"(11, 90)",12
41,"(11, 94)",14
41,"(11, 96)",17
41,"(11, 97)",17
41,"(11, 98)",17
41,"(11, 99)",18
41,"(12, 2)",-1
41,"(12, 3)",-1
41,"(12, 4)",-1
41,"(12, 5)",-1
41,"(12, 6)",-1
41,"(12, 7)",-1
41,"(12, 10)",11
41,"(12, 11)",11
41,"(12, 13)",10
41,"(12, 14)",10
41,"(12, 17)",12
41,"(12, 19)",13
41,"(12, 20)",14
41,"(12, 21)",15
41,"(12, 22)",16
41,"(12, 23)",17
41,"(12, 25)",5
41,"(12, 26)",5
41,"(12, 27)",4
41,"(12, 28)",4
41,"(12, 30)",4
41,"(12, 31)",4
41,"(12, 32)",4
41,"(12, 37)",30
41,"(12, 38)",31
41,"(12, 40)",-1
41,"(12, 41)",-1
41,"(12, 42)",-1
41,"(12, 44)",-1
41,"(12, 45)",-1
41,"(12, 46)",-1
41,"(12, 48)",6
41,"(12, 49)",6
41,"(12, 50)",6
41,"(12, 51)",6
41,"(12, 54)",7
41,"(12, 55)",7
41,"(12, 56)",7
41,"(12, 58)",7
41,"(12, 59)",8
41,"(12, 62)",7
41,"(12, 63)",7
41,"(12, 64)",7
41,"(12, 65)",9
41,"(12, 66)",-1
41,"(12, 67)",-1
41,"(12, 68)",7
41,"(12, 69)",7
41,"(12, 70)",7
41,"(12, 73)",-1
41,"(12, 74)",-1
41,"(12, 75)",10
41,"(12, 77)",10
41,"(12, 79)",9
41,"(12, 81)",10
41,"(12, 84)",10
41,"(12, 87)",11
41,"(12, 88)",12
41,"(12, 89)",12
41,"(12, 90)",12
41,"(12, 92)",14
41,"(12, 93)",14
41,"(12, 94)",14
41,"(12, 96)",15
41,"(12, 97)",16
41,"(13, 1)",-1
41,"(13, 6)",-1
41,"(13, 9)",11
41,"(13, 10)",11
41,"(13, 12)",10
41,"(13, 13)",10
41,"(13, 14)",10
41,"(13, 15)",11
41,"(13, 16)",11
41,"(13, 17)",11
41,"(13, 18)",12
41,"(13, 19)",13
41,"(13, 22)",17
41,"(13, 26)",5
41,"(13, 27)",5
41,"(13, 29)",5
41,"(13, 30)",4
41,"(13, 32)",4
41,"(13, 35)",30
41,"(13, 36)",30
41,"(13, 38)",31
41,"(13, 39)",-1
41,"(13, 40)",-1
41,"(13, 41)",-1
41,"(13, 42)",-1
41,"(13, 44)",-1
41,"(13, 48)",6
41,"(13, 50)",6
41,"(13, 52)",7
41,"(13, 53)",7
41,"(13, 54)",7
41,"(13, 55)",7
41,"(13, 61)",7
41,"(13, 62)",7
41,"(13, 69)",7
41,"(13, 71)",7
41,"(13, 75)",-1
41,"(13, 76)",16
41,"(13, 78)",9
41,"(13, 80)",9
41,"(13, 82)",11
41,"(13, 84)",13
41,"(13, 85)",13
41,"(13, 86)",12
41,"(13, 88)",12
41,"(13, 90)",12
41,"(13, 93)",14
41,"(13, 94)",14
41,"(13, 95)",15
41,"(13, 97)",15
41,"(13, 98)",16
41,"(14, 1)",-1
41,"(14, 3)",-1
41,"(14, 4)",-1
41,"(14, 5)",-1
41,"(14, 6)",-1
41,"(14, 7)",-1
41,"(14, 11)",11
41,"(14, 15)",11
41,"(14, 16)",11
41,"(14, 20)",14
41,"(14, 21)",17
41,"(14, 24)",-1
41,"(14, 25)",-1
41,"(14, 27)",5
41,"(14, 30)",5
41,"(14, 31)",5
41,"(14, 32)",6
41,"(14, 33)",31
41,"(14, 34)",30
41,"(14, 36)",30
41,"(14, 40)",-1
41,"(14, 41)",-1
41,"(14, 42)",-1
41,"(14, 44)",-1
41,"(14, 45)",-1
41,"(14, 47)",7
41,"(14, 50)",6
41,"(14, 51)",6
41,"(14, 54)",8
41,"(14, 55)",8
41,"(14, 56)",8
41,"(14, 57)",-1
41,"(14, 58)",-1
41,"(14, 61)",8
41,"(14, 63)",9
41,"(14, 65)",9
41,"(14, 68)",9
41,"(14, 70)",8
41,"(14, 72)",8
41,"(14, 73)",8
41,"(14, 76)",15
41,"(14, 77)",15
41,"(14, 79)",10
41,"(14, 81)",10
41,"(14, 82)",11
41,"(14, 84)",13
41,"(14, 85)",13
41,"(14, 87)",12
41,"(14, 89)",12
41,"(14, 92)",13
41,"(14, 93)",13
41,"(14, 94)",14
41,"(14, 96)",15
41,"(14, 97)",15
41,"(14, 99)",17
41,"(15, 0)",-1
41,"(15, 1)",-1
41,"(15, 2)",-1
41,"(15, 3)",-1
41,"(15, 4)",-1
41,"(15, 7)",-1
41,"(15, 8)",12
41,"(15, 9)",12
41,"(15, 10)",11
41,"(15, 11)",11
41,"(15, 12)",11
41,"(15, 13)",12
41,"(15, 14)",11
41,"(15, 15)",11
41,"(15, 17)",11
41,"(15, 18)",12
41,"(15, 20)",18
41,"(15, 21)",20
41,"(15, 24)",-1
41,"(15, 26)",6
41,"(15, 27)",6
41,"(15, 28)",6
41,"(15, 29)",6
41,"(15, 31)",6
41,"(15, 32)",6
41,"(15, 33)",31
41,"(15, 34)",31
41,"(15, 37)",29
41,"(15, 38)",29
41,"(15, 40)",-1
41,"(15, 42)",-1
41,"(15, 44)",-1
41,"(15, 46)",8
41,"(15, 48)",8
41,"(15, 49)",7
41,"(15, 52)",7
41,"(15, 53)",8
41,"(15, 55)",8
41,"(15, 57)",-1
41,"(15, 58)",-1
41,"(15, 60)",8
41,"(15, 61)",8
41,"(15, 62)",8
41,"(15, 63)",9
41,"(15, 64)",9
41,"(15, 65)",9
41,"(15, 66)",10
41,"(15, 67)",10
41,"(15, 68)",9
41,"(15, 69)",8
41,"(15, 70)",8
41,"(15, 72)",8
41,"(15, 73)",8
41,"(15, 75)",15
41,"(15, 77)",14
41,"(15, 79)",13
41,"(15, 80)",11
41,"(15, 81)",11
41,"(15, 82)",11
41,"(15, 84)",12
41,"(15, 85)",13
41,"(15, 86)",12
41,"(15, 89)",12
41,"(15, 90)",12
41,"(15, 91)",13
41,"(15, 92)",13
41,"(15, 93)",13
41,"(15, 95)",15
41,"(15, 97)",15
41,"(16, 0)",-1
41,"(16, 6)",-1
41,"(16, 7)",-1
41,"(16, 9)",12
41,"(16, 10)",12
41,"(16, 11)",12
41,"(16, 14)",12
41,"(16, 15)",12
41,"(16, 16)",12
41,"(16, 20)",19
41,"(16, 21)",19
41,"(16, 22)",-1
41,"(16, 26)",-1
41,"(16, 27)",6
41,"(16, 33)",32
41,"(16, 34)",32
41,"(16, 36)",29
41,"(16, 37)",28
41,"(16, 38)",28
41,"(16, 41)",-1
41,"(16, 43)",-1
41,"(16, 44)",-1
41,"(16, 45)",-1
41,"(16, 48)",8
41,"(16, 49)",8
41,"(16, 50)",8
41,"(16, 51)",-1
41,"(16, 52)",-1
41,"(16, 53)",-1
41,"(16, 54)",-1
41,"(16, 55)",-1
41,"(16, 56)",-1
41,"(16, 60)",8
41,"(16, 61)",8
41,"(16, 62)",8
41,"(16, 63)",9
41,"(16, 64)",9
41,"(16, 65)",9
41,"(16, 66)",10
41,"(16, 67)",10
41,"(16, 71)",9
41,"(16, 72)",8
41,"(16, 73)",8
41,"(16, 75)",15
41,"(16, 76)",15
41,"(16, 77)",14
41,"(16, 78)",13
41,"(16, 79)",13
41,"(16, 81)",12
41,"(16, 83)",12
41,"(16, 84)",12
41,"(16, 85)",13
41,"(16, 86)",13
41,"(16, 87)",13
41,"(16, 88)",12
41,"(16, 89)",12
41,"(16, 91)",13
41,"(16, 92)",13
41,"(16, 93)",13
41,"(16, 94)",14
41,"(16, 96)",15
41,"(16, 97)",16
41,"(16, 98)",17
41,"(17, 2)",-1
41,"(17, 3)",-1
41,"(17, 4)",-1
41,"(17, 5)",-1
41,"(17, 7)",-1
41,"(17, 8)",12
41,"(17, 10)",12
41,"(17, 11)",12
41,"(17, 12)",12
41,"(17, 16)",12
41,"(17, 18)",18
41,"(17, 19)",19
41,"(17, 20)",19
41,"(17, 28)",-1
41,"(17, 29)",-1
41,"(17, 31)",26
41,"(17, 34)",32
41,"(17, 35)",28
41,"(17, 36)",28
41,"(17, 37)",27
41,"(17, 38)",27
41,"(17, 43)",-1
41,"(17, 44)",-1
41,"(17, 46)",-1
41,"(17, 51)",-1
41,"(17, 52)",-1
41,"(17, 53)",-1
41,"(17, 56)",-1
41,"(17, 57)",-1
41,"(17, 58)",-1
41,"(17, 60)",8
41,"(17, 63)",9
41,"(17, 64)",9
41,"(17, 65)",9
41,"(17, 66)",10
41,"(17, 68)",10
41,"(17, 69)",-1
41,"(17, 72)",9
41,"(17, 74)",9
41,"(17, 77)",14
41,"(17, 79)",13
41,"(17, 80)",12
41,"(17, 81)",12
41,"(17, 85)",13
41,"(17, 86)",13
41,"(17, 88)",13
41,"(17, 89)",14
41,"(17, 90)",13
41,"(17, 92)",13
41,"(17, 94)",15
41,"(17, 96)",16
41,"(17, 97)",16
41,"(17, 98)",18
41,"(18, 0)",-1
41,"(18, 1)",-1
41,"(18, 3)",-1
41,"(18, 5)",-1
41,"(18, 6)",-1
41,"(18, 8)",-1
41,"(18, 9)",12
41,"(18, 12)",13
41,"(18, 13)",13
41,"(18, 15)",15
41,"(18, 17)",18
41,"(18, 18)",18
41,"(18, 19)",19
41,"(18, 20)",19
41,"(18, 21)",20
41,"(18, 22)",20
41,"(18, 25)",21
41,"(18, 28)",24
41,"(18, 32)",25
41,"(18, 33)",-1
41,"(18, 35)",27
41,"(18, 36)",27
41,"(18, 38)",27
41,"(18, 39)",27
41,"(18, 41)",-1
41,"(18, 43)",-1
41,"(18, 44)",-1
41,"(18, 48)",-1
41,"(18, 49)",-1
41,"(18, 55)",-1
41,"(18, 59)",9
41,"(18, 61)",9
41,"(18, 64)",9
41,"(18, 65)",9
41,"(18, 66)",10
41,"(18, 70)",10
41,"(18, 71)",9
41,"(18, 73)",9
41,"(18, 74)",10
41,"(18, 75)",11
41,"(18, 77)",12
41,"(18, 81)",13
41,"(18, 83)",-1
41,"(18, 84)",-1
41,"(18, 85)",14
41,"(18, 87)",14
41,"(18, 88)",14
41,"(18, 91)",13
41,"(18, 92)",14
41,"(18, 93)",16
41,"(18, 94)",16
41,"(18, 95)",16
41,"(18, 97)",16
41,"(18, 98)",18
41,"(18, 99)",18
41,"(19, 0)",-1
41,"(19, 1)",-1
41,"(19, 2)",-1
41,"(19, 3)",-1
41,"(19, 4)",-1
41,"(19, 7)",-1
41,"(19, 11)",14
41,"(19, 13)",14
41,"(19, 14)",14
41,"(19, 17)",18
41,"(19, 19)",18
