Step,AgentID,Steps to fire up
25,"(3, 53)",2
25,"(3, 55)",2
25,"(3, 56)",3
25,"(3, 57)",2
25,"(3, 59)",-1
25,"(3, 62)",4
25,"(3, 63)",4
25,"(3, 64)",3
25,"(3, 65)",4
25,"(3, 67)",3
25,"(3, 70)",-1
25,"(3, 71)",-1
25,"(3, 72)",-1
25,"(3, 74)",-1
25,"(3, 75)",2
25,"(3, 78)",-1
25,"(3, 79)",-1
25,"(3, 80)",2
25,"(3, 81)",-1
25,"(3, 83)",-1
25,"(3, 85)",-1
25,"(3, 86)",-1
25,"(3, 88)",-1
25,"(3, 89)",-1
25,"(3, 90)",-1
25,"(3, 94)",3
25,"(3, 95)",3
25,"(3, 96)",3
25,"(3, 97)",4
25,"(4, 3)",4
25,"(4, 4)",2
25,"(4, 5)",4
25,"(4, 6)",3
25,"(4, 7)",3
25,"(4, 8)",3
25,"(4, 10)",1
25,"(4, 12)",-1
25,"(4, 13)",2
25,"(4, 14)",2
25,"(4, 15)",2
25,"(4, 16)",2
25,"(4, 17)",2
25,"(4, 18)",2
25,"(4, 19)",2
25,"(4, 23)",5
25,"(4, 24)",5
25,"(4, 25)",-1
25,"(4, 26)",-1
25,"(4, 27)",-1
25,"(4, 28)",-1
25,"(4, 30)",-1
25,"(4, 31)",4
25,"(4, 32)",3
25,"(4, 33)",4
25,"(4, 34)",3
25,"(4, 35)",-1
25,"(4, 36)",-1
25,"(4, 38)",7
25,"(4, 40)",5
25,"(4, 41)",4
25,"(4, 42)",4
25,"(4, 45)",2
25,"(4, 46)",2
25,"(4, 47)",1
25,"(4, 49)",1
25,"(4, 50)",-1
25,"(4, 53)",4
25,"(4, 54)",3
25,"(4, 55)",2
25,"(4, 57)",4
25,"(4, 58)",4
25,"(4, 59)",5
25,"(4, 61)",-1
25,"(4, 62)",5
25,"(4, 64)",4
25,"(4, 65)",4
25,"(4, 67)",3
25,"(4, 68)",3
25,"(4, 70)",-1
25,"(4, 71)",-1
25,"(4, 72)",-1
25,"(4, 73)",-1
25,"(4, 74)",-1
25,"(4, 76)",-1
25,"(4, 77)",-1
25,"(4, 82)",-1
25,"(4, 83)",-1
25,"(4, 88)",-1
25,"(4, 90)",-1
25,"(4, 92)",5
25,"(4, 93)",5
25,"(4, 94)",5
25,"(4, 95)",3
25,"(4, 96)",3
25,"(4, 99)",-1
25,"(5, 0)",6
25,"(5, 1)",6
25,"(5, 2)",-1
25,"(5, 3)",3
25,"(5, 5)",3
25,"(5, 6)",3
25,"(5, 7)",3
25,"(5, 9)",2
25,"(5, 10)",2
25,"(5, 12)",-1
25,"(5, 13)",-1
25,"(5, 15)",2
25,"(5, 17)",2
25,"(5, 19)",2
25,"(5, 20)",2
25,"(5, 26)",-1
25,"(5, 27)",-1
25,"(5, 29)",-1
25,"(5, 31)",5
25,"(5, 33)",4
25,"(5, 34)",4
25,"(5, 35)",-1
25,"(5, 37)",-1
25,"(5, 38)",6
25,"(5, 40)",5
25,"(5, 41)",-1
25,"(5, 43)",5
25,"(5, 44)",-1
25,"(5, 49)",8
25,"(5, 51)",7
25,"(5, 52)",5
25,"(5, 53)",4
25,"(5, 54)",3
25,"(5, 55)",3
25,"(5, 57)",4
25,"(5, 58)",4
25,"(5, 61)",-1
25,"(5, 62)",-1
25,"(5, 63)",4
25,"(5, 65)",4
25,"(5, 67)",4
25,"(5, 69)",-1
25,"(5, 73)",-1
25,"(5, 74)",-1
25,"(5, 75)",-1
25,"(5, 76)",-1
25,"(5, 79)",25
25,"(5, 80)",24
25,"(5, 81)",24
25,"(5, 84)",-1
25,"(5, 85)",12
25,"(5, 86)",11
25,"(5, 87)",11
25,"(5, 89)",-1
25,"(5, 91)",6
25,"(5, 92)",5
25,"(5, 93)",5
25,"(5, 94)",5
25,"(5, 95)",4
25,"(5, 96)",5
25,"(5, 98)",-1
25,"(5, 99)",-1
25,"(6, 1)",6
25,"(6, 2)",5
25,"(6, 3)",4
25,"(6, 5)",4
25,"(6, 6)",3
25,"(6, 8)",3
25,"(6, 9)",3
25,"(6, 10)",2
25,"(6, 14)",-1
25,"(6, 18)",2
25,"(6, 19)",2
25,"(6, 20)",2
25,"(6, 24)",-1
25,"(6, 25)",-1
25,"(6, 26)",-1
25,"(6, 27)",-1
25,"(6, 29)",-1
25,"(6, 31)",-1
25,"(6, 32)",14
25,"(6, 33)",4
25,"(6, 35)",-1
25,"(6, 36)",-1
25,"(6, 37)",7
25,"(6, 39)",6
25,"(6, 41)",-1
25,"(6, 42)",5
25,"(6, 44)",-1
25,"(6, 49)",8
25,"(6, 52)",6
25,"(6, 56)",4
25,"(6, 57)",4
25,"(6, 58)",4
25,"(6, 59)",4
25,"(6, 61)",-1
25,"(6, 63)",5
25,"(6, 64)",5
25,"(6, 66)",4
25,"(6, 67)",5
25,"(6, 68)",-1
25,"(6, 69)",-1
25,"(6, 71)",-1
25,"(6, 72)",-1
25,"(6, 73)",-1
25,"(6, 74)",-1
25,"(6, 75)",-1
25,"(6, 76)",-1
25,"(6, 77)",-1
25,"(6, 78)",24
25,"(6, 79)",24
25,"(6, 80)",24
25,"(6, 81)",24
25,"(6, 82)",-1
25,"(6, 83)",-1
25,"(6, 85)",12
25,"(6, 86)",11
25,"(6, 87)",11
25,"(6, 88)",11
25,"(6, 91)",6
25,"(6, 93)",5
25,"(6, 94)",-1
25,"(6, 96)",10
25,"(6, 97)",10
25,"(6, 98)",12
25,"(6, 99)",11
25,"(7, 0)",-1
25,"(7, 1)",-1
25,"(7, 2)",5
25,"(7, 3)",5
25,"(7, 4)",4
25,"(7, 5)",4
25,"(7, 7)",3
25,"(7, 8)",4
25,"(7, 9)",3
25,"(7, 11)",3
25,"(7, 12)",4
25,"(7, 13)",-1
25,"(7, 14)",7
25,"(7, 15)",-1
25,"(7, 16)",-1
25,"(7, 18)",3
25,"(7, 21)",3
25,"(7, 22)",-1
25,"(7, 23)",-1
25,"(7, 24)",-1
25,"(7, 25)",-1
25,"(7, 27)",-1
25,"(7, 31)",14
25,"(7, 32)",15
25,"(7, 33)",13
25,"(7, 34)",14
25,"(7, 36)",7
25,"(7, 38)",-1
25,"(7, 39)",-1
25,"(7, 43)",-1
25,"(7, 44)",-1
25,"(7, 45)",-1
25,"(7, 47)",-1
25,"(7, 48)",-1
25,"(7, 50)",7
25,"(7, 51)",7
25,"(7, 53)",6
25,"(7, 54)",5
25,"(7, 55)",4
25,"(7, 56)",5
25,"(7, 57)",4
25,"(7, 58)",5
25,"(7, 63)",5
25,"(7, 64)",5
25,"(7, 66)",-1
25,"(7, 67)",5
25,"(7, 69)",-1
25,"(7, 70)",-1
25,"(7, 71)",-1
25,"(7, 77)",24
25,"(7, 78)",24
25,"(7, 79)",23
25,"(7, 80)",24
25,"(7, 83)",-1
25,"(7, 85)",12
25,"(7, 86)",11
25,"(7, 88)",10
25,"(7, 89)",9
25,"(7, 90)",7
25,"(7, 91)",8
25,"(7, 92)",6
25,"(7, 93)",5
25,"(7, 94)",5
25,"(7, 95)",9
25,"(7, 97)",11
25,"(7, 98)",11
25,"(7, 99)",11
25,"(8, 0)",-1
25,"(8, 1)",-1
25,"(8, 5)",5
25,"(8, 6)",5
25,"(8, 7)",5
25,"(8, 8)",4
25,"(8, 10)",4
25,"(8, 11)",5
25,"(8, 13)",7
25,"(8, 15)",-1
25,"(8, 17)",4
25,"(8, 18)",-1
25,"(8, 19)",-1
25,"(8, 20)",-1
25,"(8, 21)",-1
25,"(8, 24)",-1
25,"(8, 25)",-1
25,"(8, 26)",-1
25,"(8, 28)",-1
25,"(8, 29)",-1
25,"(8, 30)",14
25,"(8, 31)",13
25,"(8, 33)",13
25,"(8, 34)",13
25,"(8, 36)",8
25,"(8, 37)",9
25,"(8, 38)",10
25,"(8, 40)",-1
25,"(8, 41)",-1
25,"(8, 43)",-1
25,"(8, 44)",-1
25,"(8, 45)",-1
25,"(8, 47)",-1
25,"(8, 49)",8
25,"(8, 50)",8
25,"(8, 51)",-1
25,"(8, 55)",5
25,"(8, 56)",4
25,"(8, 57)",5
25,"(8, 58)",5
25,"(8, 59)",5
25,"(8, 60)",6
25,"(8, 62)",6
25,"(8, 64)",5
25,"(8, 71)",-1
25,"(8, 72)",23
25,"(8, 74)",22
25,"(8, 75)",22
25,"(8, 77)",24
25,"(8, 78)",23
25,"(8, 79)",23
25,"(8, 81)",-1
25,"(8, 82)",-1
25,"(8, 83)",-1
25,"(8, 85)",-1
25,"(8, 86)",12
25,"(8, 89)",10
25,"(8, 90)",8
25,"(8, 92)",7
25,"(8, 93)",6
25,"(8, 96)",9
25,"(8, 97)",11
25,"(8, 98)",12
25,"(8, 99)",11
25,"(9, 1)",-1
25,"(9, 3)",10
25,"(9, 4)",10
25,"(9, 5)",5
25,"(9, 7)",4
25,"(9, 8)",-1
25,"(9, 12)",5
25,"(9, 13)",6
25,"(9, 14)",6
25,"(9, 15)",7
25,"(9, 16)",8
25,"(9, 20)",-1
25,"(9, 21)",-1
25,"(9, 23)",-1
25,"(9, 25)",-1
25,"(9, 26)",-1
25,"(9, 28)",-1
25,"(9, 29)",15
25,"(9, 30)",14
25,"(9, 31)",14
25,"(9, 32)",13
25,"(9, 33)",12
25,"(9, 35)",9
25,"(9, 36)",10
25,"(9, 38)",10
25,"(9, 39)",11
25,"(9, 40)",11
25,"(9, 42)",-1
25,"(9, 44)",-1
25,"(9, 45)",-1
25,"(9, 47)",9
25,"(9, 48)",9
25,"(9, 49)",9
25,"(9, 50)",9
25,"(9, 51)",10
25,"(9, 52)",11
25,"(9, 54)",9
25,"(9, 55)",5
25,"(9, 56)",5
25,"(9, 57)",5
25,"(9, 58)",6
25,"(9, 59)",6
25,"(9, 60)",6
25,"(9, 61)",7
25,"(9, 62)",7
25,"(9, 63)",6
25,"(9, 65)",8
25,"(9, 66)",9
25,"(9, 69)",-1
25,"(9, 70)",-1
25,"(9, 72)",23
25,"(9, 73)",22
25,"(9, 74)",22
25,"(9, 75)",22
25,"(9, 76)",22
25,"(9, 78)",22
25,"(9, 81)",-1
25,"(9, 83)",-1
25,"(9, 84)",-1
25,"(9, 85)",-1
25,"(9, 88)",-1
25,"(9, 90)",9
25,"(9, 93)",6
25,"(9, 94)",7
25,"(9, 95)",8
25,"(9, 96)",-1
25,"(9, 98)",13
25,"(9, 99)",12
25,"(10, 1)",10
25,"(10, 2)",10
25,"(10, 3)",10
25,"(10, 6)",6
25,"(10, 8)",-1
25,"(10, 10)",-1
25,"(10, 11)",-1
25,"(10, 14)",6
25,"(10, 15)",7
25,"(10, 16)",7
25,"(10, 20)",-1
25,"(10, 24)",-1
25,"(10, 31)",-1
25,"(10, 33)",12
25,"(10, 34)",12
25,"(10, 35)",10
25,"(10, 36)",-1
25,"(10, 39)",11
25,"(10, 40)",11
25,"(10, 42)",-1
25,"(10, 44)",-1
25,"(10, 46)",11
25,"(10, 47)",9
25,"(10, 49)",10
25,"(10, 54)",8
25,"(10, 55)",5
25,"(10, 56)",7
25,"(10, 58)",6
25,"(10, 59)",6
25,"(10, 60)",6
25,"(10, 61)",6
25,"(10, 63)",6
25,"(10, 64)",8
25,"(10, 65)",8
25,"(10, 66)",8
25,"(10, 68)",-1
25,"(10, 69)",-1
25,"(10, 70)",-1
25,"(10, 72)",20
25,"(10, 74)",20
25,"(10, 75)",21
25,"(10, 76)",21
25,"(10, 77)",21
25,"(10, 78)",22
25,"(10, 83)",-1
25,"(10, 84)",-1
25,"(10, 85)",-1
25,"(10, 86)",-1
25,"(10, 88)",-1
25,"(10, 91)",10
25,"(10, 92)",12
25,"(10, 93)",12
25,"(10, 94)",7
25,"(10, 96)",12
25,"(10, 98)",13
25,"(10, 99)",-1
25,"(11, 0)",10
25,"(11, 1)",10
25,"(11, 2)",9
25,"(11, 3)",8
25,"(11, 5)",7
25,"(11, 6)",7
25,"(11, 7)",8
25,"(11, 8)",-1
25,"(11, 9)",-1
25,"(11, 10)",-1
25,"(11, 11)",-1
25,"(11, 14)",7
25,"(11, 15)",7
25,"(11, 17)",-1
25,"(11, 20)",-1
25,"(11, 21)",-1
25,"(11, 23)",-1
25,"(11, 24)",-1
25,"(11, 26)",-1
25,"(11, 27)",-1
25,"(11, 28)",-1
25,"(11, 29)",-1
25,"(11, 30)",-1
25,"(11, 31)",-1
25,"(11, 32)",-1
25,"(11, 34)",12
25,"(11, 35)",11
25,"(11, 36)",-1
25,"(11, 38)",-1
25,"(11, 39)",-1
25,"(11, 43)",-1
25,"(11, 44)",-1
25,"(11, 47)",10
25,"(11, 48)",10
25,"(11, 50)",10
25,"(11, 51)",10
25,"(11, 52)",-1
25,"(11, 54)",8
25,"(11, 55)",8
25,"(11, 56)",7
25,"(11, 57)",6
25,"(11, 59)",7
25,"(11, 64)",7
25,"(11, 65)",7
25,"(11, 66)",8
25,"(11, 67)",8
25,"(11, 68)",-1
25,"(11, 69)",-1
25,"(11, 70)",-1
25,"(11, 71)",-1
25,"(11, 72)",-1
25,"(11, 73)",20
25,"(11, 75)",20
25,"(11, 76)",21
25,"(11, 78)",21
25,"(11, 79)",21
25,"(11, 80)",-1
25,"(11, 81)",-1
25,"(11, 82)",-1
25,"(11, 83)",-1
25,"(11, 85)",-1
25,"(11, 87)",-1
25,"(11, 88)",-1
25,"(11, 91)",11
25,"(11, 92)",11
25,"(11, 94)",8
25,"(11, 95)",-1
25,"(11, 97)",12
25,"(11, 98)",12
25,"(11, 99)",-1
25,"(12, 2)",9
25,"(12, 3)",10
25,"(12, 4)",7
25,"(12, 5)",7
25,"(12, 6)",7
25,"(12, 7)",7
25,"(12, 9)",-1
25,"(12, 10)",-1
25,"(12, 11)",-1
25,"(12, 12)",-1
25,"(12, 17)",-1
25,"(12, 18)",-1
25,"(12, 19)",-1
25,"(12, 20)",-1
25,"(12, 22)",-1
25,"(12, 23)",-1
25,"(12, 24)",-1
25,"(12, 25)",-1
25,"(12, 26)",-1
25,"(12, 28)",-1
25,"(12, 29)",-1
25,"(12, 31)",-1
25,"(12, 32)",-1
25,"(12, 33)",12
25,"(12, 34)",-1
25,"(12, 35)",12
25,"(12, 39)",-1
25,"(12, 40)",-1
25,"(12, 42)",-1
25,"(12, 44)",-1
25,"(12, 47)",11
25,"(12, 51)",10
25,"(12, 53)",-1
25,"(12, 55)",7
25,"(12, 56)",7
25,"(12, 57)",8
25,"(12, 58)",8
25,"(12, 59)",10
25,"(12, 60)",10
25,"(12, 62)",-1
25,"(12, 63)",-1
25,"(12, 64)",8
25,"(12, 65)",9
25,"(12, 66)",8
25,"(12, 69)",-1
25,"(12, 71)",20
25,"(12, 72)",-1
25,"(12, 74)",19
25,"(12, 75)",21
25,"(12, 76)",21
25,"(12, 77)",21
25,"(12, 78)",21
25,"(12, 81)",-1
25,"(12, 82)",-1
25,"(12, 83)",-1
25,"(12, 84)",-1
25,"(12, 85)",-1
25,"(12, 89)",-1
25,"(12, 90)",12
25,"(12, 91)",13
25,"(12, 92)",12
25,"(12, 93)",12
25,"(12, 95)",9
25,"(12, 96)",10
25,"(12, 97)",11
25,"(13, 0)",-1
25,"(13, 1)",10
25,"(13, 2)",10
25,"(13, 3)",8
25,"(13, 4)",7
25,"(13, 5)",7
25,"(13, 6)",8
25,"(13, 7)",9
25,"(13, 8)",-1
25,"(13, 9)",-1
25,"(13, 12)",-1
25,"(13, 17)",-1
25,"(13, 18)",-1
25,"(13, 19)",-1
25,"(13, 23)",-1
25,"(13, 25)",-1
25,"(13, 26)",-1
25,"(13, 29)",-1
25,"(13, 30)",-1
25,"(13, 32)",-1
25,"(13, 33)",-1
25,"(13, 34)",12
25,"(13, 35)",-1
25,"(13, 37)",-1
25,"(13, 38)",-1
25,"(13, 40)",-1
25,"(13, 41)",-1
25,"(13, 42)",-1
25,"(13, 43)",-1
25,"(13, 45)",-1
25,"(13, 46)",-1
25,"(13, 48)",-1
25,"(13, 49)",-1
25,"(13, 52)",-1
25,"(13, 53)",8
25,"(13, 54)",8
25,"(13, 56)",8
25,"(13, 57)",7
25,"(13, 58)",8
25,"(13, 59)",11
25,"(13, 60)",9
25,"(13, 61)",-1
25,"(13, 62)",-1
25,"(13, 65)",10
25,"(13, 67)",-1
25,"(13, 69)",-1
25,"(13, 72)",19
25,"(13, 73)",19
25,"(13, 74)",-1
25,"(13, 76)",21
25,"(13, 77)",21
25,"(13, 79)",-1
25,"(13, 80)",-1
25,"(13, 83)",-1
25,"(13, 85)",-1
25,"(13, 86)",-1
25,"(13, 88)",-1
25,"(13, 92)",13
25,"(13, 93)",-1
25,"(13, 95)",10
25,"(13, 96)",11
25,"(13, 97)",11
25,"(13, 98)",12
25,"(13, 99)",13
25,"(14, 1)",-1
25,"(14, 2)",10
25,"(14, 4)",8
25,"(14, 5)",8
25,"(14, 6)",8
25,"(14, 7)",9
25,"(14, 9)",9
25,"(14, 10)",-1
25,"(14, 11)",-1
25,"(14, 12)",-1
25,"(14, 13)",-1
25,"(14, 15)",-1
25,"(14, 16)",-1
25,"(14, 17)",-1
25,"(14, 18)",-1
25,"(14, 20)",-1
25,"(14, 22)",-1
25,"(14, 24)",-1
25,"(14, 26)",-1
25,"(14, 27)",-1
25,"(14, 28)",-1
25,"(14, 29)",-1
25,"(14, 30)",-1
25,"(14, 31)",-1
25,"(14, 32)",-1
25,"(14, 33)",-1
25,"(14, 36)",-1
25,"(14, 38)",-1
25,"(14, 39)",-1
25,"(14, 41)",-1
25,"(14, 42)",-1
25,"(14, 43)",-1
25,"(14, 44)",-1
25,"(14, 45)",-1
25,"(14, 46)",-1
25,"(14, 47)",-1
25,"(14, 50)",13
25,"(14, 52)",9
25,"(14, 54)",9
25,"(14, 55)",8
25,"(14, 57)",8
25,"(14, 59)",8
25,"(14, 60)",10
25,"(14, 62)",11
25,"(14, 63)",11
25,"(14, 64)",10
25,"(14, 65)",10
25,"(14, 66)",10
25,"(14, 70)",20
25,"(14, 71)",20
25,"(14, 72)",19
25,"(14, 73)",-1
25,"(14, 74)",18
25,"(14, 75)",21
25,"(14, 78)",18
25,"(14, 79)",-1
25,"(14, 80)",-1
25,"(14, 81)",-1
25,"(14, 83)",-1
25,"(14, 84)",-1
25,"(14, 85)",-1
25,"(14, 87)",-1
25,"(14, 88)",-1
25,"(14, 89)",-1
25,"(14, 90)",-1
25,"(14, 91)",-1
25,"(14, 92)",-1
25,"(14, 93)",-1
25,"(14, 94)",-1
25,"(14, 95)",12
25,"(14, 96)",13
25,"(14, 97)",-1
25,"(14, 99)",13
25,"(15, 1)",10
25,"(15, 2)",9
25,"(15, 3)",9
25,"(15, 4)",9
25,"(15, 5)",9
25,"(15, 7)",9
25,"(15, 8)",9
25,"(15, 10)",10
25,"(15, 13)",-1
25,"(15, 14)",-1
25,"(15, 15)",-1
25,"(15, 16)",-1
25,"(15, 17)",-1
25,"(15, 19)",-1
25,"(15, 20)",-1
25,"(15, 21)",-1
25,"(15, 23)",-1
25,"(15, 24)",-1
25,"(15, 26)",-1
25,"(15, 28)",-1
25,"(15, 30)",-1
25,"(15, 31)",-1
25,"(15, 32)",-1
25,"(15, 33)",-1
25,"(15, 34)",-1
25,"(15, 36)",-1
25,"(15, 37)",-1
25,"(15, 38)",-1
25,"(15, 39)",-1
25,"(15, 41)",-1
25,"(15, 42)",-1
25,"(15, 43)",-1
25,"(15, 44)",-1
25,"(15, 48)",13
25,"(15, 49)",13
25,"(15, 51)",13
25,"(15, 52)",13
25,"(15, 53)",14
25,"(15, 54)",8
25,"(15, 55)",9
25,"(15, 56)",8
25,"(15, 57)",8
25,"(15, 58)",9
25,"(15, 59)",9
25,"(15, 60)",11
25,"(15, 64)",10
25,"(15, 65)",10
25,"(15, 66)",11
25,"(15, 67)",11
25,"(15, 68)",-1
25,"(15, 69)",13
25,"(15, 72)",-1
25,"(15, 73)",18
25,"(15, 75)",22
25,"(15, 77)",18
25,"(15, 78)",18
25,"(15, 79)",-1
25,"(15, 81)",-1
25,"(15, 82)",-1
25,"(15, 83)",-1
25,"(15, 84)",-1
25,"(15, 86)",-1
25,"(15, 88)",-1
25,"(15, 89)",-1
25,"(15, 90)",-1
25,"(15, 91)",-1
25,"(15, 92)",-1
25,"(15, 93)",-1
25,"(15, 96)",13
25,"(15, 97)",14
25,"(16, 2)",9
25,"(16, 3)",9
25,"(16, 4)",9
25,"(16, 5)",9
25,"(16, 6)",9
25,"(16, 11)",-1
25,"(16, 12)",-1
25,"(16, 13)",-1
25,"(16, 14)",-1
25,"(16, 15)",-1
25,"(16, 16)",-1
25,"(16, 17)",-1
25,"(16, 18)",-1
25,"(16, 20)",-1
25,"(16, 22)",-1
25,"(16, 23)",-1
25,"(16, 24)",-1
25,"(16, 25)",-1
25,"(16, 26)",-1
25,"(16, 27)",-1
25,"(16, 28)",-1
25,"(16, 32)",-1
25,"(16, 33)",-1
25,"(16, 35)",-1
25,"(16, 36)",-1
25,"(16, 37)",-1
25,"(16, 38)",-1
25,"(16, 40)",-1
25,"(16, 42)",-1
25,"(16, 43)",-1
25,"(16, 44)",-1
25,"(16, 46)",-1
25,"(16, 47)",14
25,"(16, 48)",-1
25,"(16, 49)",13
25,"(16, 50)",13
25,"(16, 51)",13
25,"(16, 52)",12
25,"(16, 55)",9
25,"(16, 56)",8
25,"(16, 57)",10
25,"(16, 58)",9
25,"(16, 59)",11
25,"(16, 60)",9
25,"(16, 61)",10
25,"(16, 62)",11
25,"(16, 64)",12
25,"(16, 65)",10
25,"(16, 66)",11
25,"(16, 67)",11
25,"(16, 68)",12
25,"(16, 69)",14
25,"(16, 70)",14
25,"(16, 72)",-1
25,"(16, 73)",17
25,"(16, 74)",17
25,"(16, 75)",17
25,"(16, 76)",17
25,"(16, 77)",17
25,"(16, 80)",-1
25,"(16, 82)",-1
25,"(16, 83)",-1
25,"(16, 84)",-1
25,"(16, 86)",-1
25,"(16, 87)",-1
25,"(16, 88)",-1
25,"(16, 90)",-1
25,"(16, 94)",-1
25,"(16, 95)",14
25,"(16, 96)",14
25,"(16, 97)",15
25,"(16, 98)",15
25,"(16, 99)",-1
25,"(17, 1)",12
25,"(17, 2)",10
25,"(17, 3)",10
25,"(17, 4)",-1
25,"(17, 5)",10
25,"(17, 7)",10
25,"(17, 8)",10
25,"(17, 9)",10
25,"(17, 10)",-1
25,"(17, 11)",-1
25,"(17, 12)",-1
25,"(17, 13)",-1
