Step,AgentID,Steps to fire up
48,"(4, 34)",2
48,"(4, 36)",2
48,"(4, 37)",2
48,"(4, 40)",2
48,"(4, 41)",2
48,"(4, 42)",2
48,"(4, 44)",1
48,"(4, 45)",1
48,"(4, 47)",2
48,"(4, 48)",3
48,"(4, 50)",2
48,"(4, 51)",2
48,"(4, 54)",2
48,"(4, 55)",2
48,"(4, 57)",2
48,"(4, 58)",2
48,"(4, 59)",2
48,"(4, 61)",1
48,"(4, 62)",1
48,"(4, 64)",2
48,"(4, 65)",2
48,"(4, 68)",2
48,"(4, 69)",2
48,"(4, 71)",4
48,"(4, 72)",5
48,"(4, 73)",4
48,"(4, 74)",4
48,"(4, 75)",4
48,"(4, 76)",5
48,"(4, 77)",5
48,"(4, 78)",5
48,"(4, 79)",-1
48,"(4, 81)",-1
48,"(4, 83)",-1
48,"(4, 84)",-1
48,"(4, 85)",4
48,"(4, 87)",2
48,"(4, 88)",2
48,"(4, 89)",2
48,"(4, 91)",2
48,"(4, 92)",2
48,"(4, 93)",2
48,"(4, 94)",2
48,"(4, 95)",2
48,"(4, 96)",2
48,"(4, 98)",3
48,"(4, 99)",3
48,"(5, 0)",5
48,"(5, 1)",5
48,"(5, 2)",2
48,"(5, 3)",2
48,"(5, 4)",2
48,"(5, 5)",3
48,"(5, 6)",3
48,"(5, 7)",2
48,"(5, 9)",2
48,"(5, 10)",3
48,"(5, 12)",1
48,"(5, 15)",3
48,"(5, 16)",2
48,"(5, 18)",2
48,"(5, 21)",3
48,"(5, 22)",3
48,"(5, 24)",3
48,"(5, 25)",3
48,"(5, 26)",3
48,"(5, 27)",2
48,"(5, 28)",2
48,"(5, 29)",2
48,"(5, 30)",1
48,"(5, 31)",1
48,"(5, 32)",1
48,"(5, 33)",3
48,"(5, 34)",3
48,"(5, 38)",-1
48,"(5, 39)",3
48,"(5, 40)",2
48,"(5, 41)",2
48,"(5, 42)",2
48,"(5, 44)",2
48,"(5, 45)",2
48,"(5, 46)",3
48,"(5, 47)",3
48,"(5, 48)",3
48,"(5, 49)",2
48,"(5, 50)",2
48,"(5, 51)",2
48,"(5, 52)",2
48,"(5, 53)",2
48,"(5, 54)",2
48,"(5, 55)",2
48,"(5, 56)",3
48,"(5, 57)",2
48,"(5, 58)",2
48,"(5, 59)",2
48,"(5, 60)",2
48,"(5, 61)",2
48,"(5, 62)",2
48,"(5, 63)",3
48,"(5, 64)",2
48,"(5, 66)",3
48,"(5, 67)",3
48,"(5, 68)",3
48,"(5, 70)",3
48,"(5, 71)",5
48,"(5, 72)",5
48,"(5, 73)",6
48,"(5, 75)",5
48,"(5, 76)",5
48,"(5, 78)",5
48,"(5, 79)",-1
48,"(5, 80)",-1
48,"(5, 82)",-1
48,"(5, 85)",4
48,"(5, 86)",3
48,"(5, 87)",3
48,"(5, 88)",2
48,"(5, 90)",2
48,"(5, 91)",2
48,"(5, 92)",2
48,"(5, 93)",2
48,"(5, 94)",2
48,"(5, 95)",2
48,"(5, 96)",2
48,"(5, 97)",2
48,"(5, 98)",3
48,"(6, 0)",4
48,"(6, 1)",4
48,"(6, 3)",2
48,"(6, 4)",3
48,"(6, 5)",3
48,"(6, 6)",3
48,"(6, 7)",3
48,"(6, 9)",3
48,"(6, 10)",3
48,"(6, 12)",1
48,"(6, 13)",1
48,"(6, 14)",2
48,"(6, 15)",3
48,"(6, 18)",3
48,"(6, 19)",3
48,"(6, 20)",3
48,"(6, 21)",3
48,"(6, 22)",3
48,"(6, 23)",3
48,"(6, 24)",3
48,"(6, 25)",3
48,"(6, 26)",3
48,"(6, 28)",2
48,"(6, 29)",2
48,"(6, 30)",2
48,"(6, 33)",3
48,"(6, 34)",3
48,"(6, 35)",3
48,"(6, 36)",4
48,"(6, 37)",4
48,"(6, 38)",-1
48,"(6, 40)",2
48,"(6, 41)",2
48,"(6, 42)",2
48,"(6, 43)",2
48,"(6, 44)",3
48,"(6, 45)",3
48,"(6, 46)",3
48,"(6, 47)",3
48,"(6, 48)",3
48,"(6, 49)",3
48,"(6, 50)",3
48,"(6, 51)",2
48,"(6, 52)",3
48,"(6, 53)",3
48,"(6, 54)",3
48,"(6, 58)",2
48,"(6, 59)",2
48,"(6, 61)",3
48,"(6, 62)",3
48,"(6, 63)",3
48,"(6, 65)",3
48,"(6, 66)",4
48,"(6, 67)",4
48,"(6, 70)",5
48,"(6, 72)",5
48,"(6, 73)",6
48,"(6, 75)",5
48,"(6, 76)",5
48,"(6, 77)",5
48,"(6, 78)",11
48,"(6, 80)",11
48,"(6, 81)",7
48,"(6, 83)",5
48,"(6, 84)",4
48,"(6, 85)",4
48,"(6, 87)",4
48,"(6, 88)",4
48,"(6, 89)",4
48,"(6, 90)",5
48,"(6, 92)",2
48,"(6, 93)",2
48,"(6, 94)",2
48,"(6, 95)",2
48,"(6, 96)",2
48,"(6, 99)",3
48,"(7, 0)",4
48,"(7, 1)",4
48,"(7, 2)",3
48,"(7, 3)",3
48,"(7, 4)",3
48,"(7, 6)",4
48,"(7, 8)",5
48,"(7, 9)",4
48,"(7, 10)",4
48,"(7, 12)",1
48,"(7, 13)",1
48,"(7, 14)",2
48,"(7, 16)",3
48,"(7, 17)",3
48,"(7, 18)",3
48,"(7, 20)",3
48,"(7, 21)",3
48,"(7, 22)",3
48,"(7, 23)",5
48,"(7, 24)",4
48,"(7, 25)",4
48,"(7, 26)",4
48,"(7, 27)",4
48,"(7, 29)",2
48,"(7, 31)",3
48,"(7, 32)",4
48,"(7, 35)",3
48,"(7, 36)",4
48,"(7, 38)",4
48,"(7, 40)",2
48,"(7, 41)",2
48,"(7, 42)",2
48,"(7, 43)",3
48,"(7, 44)",3
48,"(7, 45)",3
48,"(7, 46)",3
48,"(7, 47)",3
48,"(7, 48)",5
48,"(7, 49)",3
48,"(7, 50)",4
48,"(7, 51)",4
48,"(7, 53)",3
48,"(7, 54)",3
48,"(7, 56)",3
48,"(7, 57)",3
48,"(7, 58)",3
48,"(7, 60)",3
48,"(7, 61)",3
48,"(7, 64)",3
48,"(7, 65)",5
48,"(7, 66)",4
48,"(7, 67)",4
48,"(7, 69)",5
48,"(7, 70)",5
48,"(7, 71)",6
48,"(7, 72)",6
48,"(7, 73)",6
48,"(7, 74)",6
48,"(7, 75)",11
48,"(7, 76)",10
48,"(7, 77)",10
48,"(7, 79)",10
48,"(7, 80)",10
48,"(7, 81)",7
48,"(7, 82)",6
48,"(7, 83)",5
48,"(7, 84)",4
48,"(7, 86)",4
48,"(7, 87)",4
48,"(7, 88)",4
48,"(7, 89)",4
48,"(7, 90)",5
48,"(7, 91)",5
48,"(7, 92)",6
48,"(7, 96)",5
48,"(7, 97)",5
48,"(7, 98)",4
48,"(7, 99)",4
48,"(8, 0)",4
48,"(8, 1)",4
48,"(8, 2)",4
48,"(8, 3)",3
48,"(8, 5)",3
48,"(8, 6)",4
48,"(8, 8)",5
48,"(8, 9)",5
48,"(8, 10)",5
48,"(8, 12)",2
48,"(8, 13)",2
48,"(8, 14)",2
48,"(8, 16)",4
48,"(8, 17)",3
48,"(8, 18)",3
48,"(8, 21)",4
48,"(8, 24)",4
48,"(8, 25)",4
48,"(8, 27)",4
48,"(8, 28)",4
48,"(8, 29)",4
48,"(8, 30)",4
48,"(8, 31)",4
48,"(8, 34)",7
48,"(8, 35)",5
48,"(8, 36)",4
48,"(8, 37)",4
48,"(8, 38)",4
48,"(8, 39)",3
48,"(8, 40)",3
48,"(8, 41)",3
48,"(8, 44)",3
48,"(8, 46)",3
48,"(8, 47)",3
48,"(8, 49)",4
48,"(8, 53)",3
48,"(8, 54)",3
48,"(8, 55)",4
48,"(8, 59)",4
48,"(8, 60)",4
48,"(8, 61)",4
48,"(8, 62)",4
48,"(8, 63)",5
48,"(8, 64)",5
48,"(8, 68)",5
48,"(8, 69)",5
48,"(8, 70)",6
48,"(8, 71)",6
48,"(8, 72)",6
48,"(8, 73)",6
48,"(8, 74)",7
48,"(8, 75)",11
48,"(8, 76)",10
48,"(8, 77)",9
48,"(8, 78)",9
48,"(8, 79)",9
48,"(8, 80)",10
48,"(8, 82)",6
48,"(8, 83)",6
48,"(8, 84)",5
48,"(8, 87)",4
48,"(8, 88)",4
48,"(8, 91)",5
48,"(8, 93)",6
48,"(8, 94)",7
48,"(8, 95)",6
48,"(8, 96)",5
48,"(8, 99)",4
48,"(9, 0)",6
48,"(9, 2)",4
48,"(9, 3)",4
48,"(9, 4)",4
48,"(9, 5)",4
48,"(9, 6)",4
48,"(9, 7)",4
48,"(9, 8)",5
48,"(9, 10)",5
48,"(9, 12)",2
48,"(9, 13)",2
48,"(9, 14)",2
48,"(9, 15)",3
48,"(9, 16)",4
48,"(9, 17)",4
48,"(9, 18)",5
48,"(9, 20)",5
48,"(9, 21)",5
48,"(9, 22)",5
48,"(9, 23)",5
48,"(9, 24)",4
48,"(9, 25)",4
48,"(9, 28)",4
48,"(9, 29)",4
48,"(9, 30)",5
48,"(9, 31)",5
48,"(9, 34)",6
48,"(9, 35)",5
48,"(9, 36)",4
48,"(9, 37)",4
48,"(9, 38)",4
48,"(9, 39)",3
48,"(9, 43)",5
48,"(9, 44)",3
48,"(9, 46)",3
48,"(9, 48)",4
48,"(9, 49)",4
48,"(9, 50)",4
48,"(9, 51)",5
48,"(9, 52)",4
48,"(9, 53)",4
48,"(9, 54)",4
48,"(9, 56)",4
48,"(9, 58)",4
48,"(9, 59)",4
48,"(9, 61)",4
48,"(9, 62)",4
48,"(9, 63)",5
48,"(9, 64)",5
48,"(9, 66)",6
48,"(9, 67)",5
48,"(9, 70)",6
48,"(9, 71)",6
48,"(9, 72)",7
48,"(9, 73)",7
48,"(9, 78)",9
48,"(9, 79)",9
48,"(9, 82)",7
48,"(9, 83)",6
48,"(9, 84)",5
48,"(9, 85)",5
48,"(9, 86)",4
48,"(9, 88)",4
48,"(9, 89)",6
48,"(9, 90)",6
48,"(9, 91)",6
48,"(9, 92)",6
48,"(9, 93)",7
48,"(9, 96)",7
48,"(9, 97)",7
48,"(9, 98)",4
48,"(9, 99)",4
48,"(10, 0)",6
48,"(10, 1)",4
48,"(10, 2)",4
48,"(10, 3)",4
48,"(10, 4)",5
48,"(10, 5)",4
48,"(10, 6)",4
48,"(10, 7)",4
48,"(10, 8)",5
48,"(10, 9)",6
48,"(10, 13)",2
48,"(10, 14)",3
48,"(10, 15)",3
48,"(10, 17)",4
48,"(10, 18)",4
48,"(10, 19)",5
48,"(10, 20)",5
48,"(10, 21)",5
48,"(10, 22)",5
48,"(10, 23)",5
48,"(10, 24)",5
48,"(10, 25)",5
48,"(10, 28)",5
48,"(10, 29)",5
48,"(10, 30)",5
48,"(10, 31)",5
48,"(10, 32)",6
48,"(10, 33)",6
48,"(10, 34)",5
48,"(10, 35)",5
48,"(10, 36)",4
48,"(10, 37)",4
48,"(10, 38)",4
48,"(10, 39)",4
48,"(10, 40)",4
48,"(10, 41)",12
48,"(10, 44)",5
48,"(10, 45)",4
48,"(10, 46)",4
48,"(10, 47)",4
48,"(10, 48)",4
48,"(10, 49)",4
48,"(10, 51)",5
48,"(10, 52)",4
48,"(10, 53)",4
48,"(10, 54)",4
48,"(10, 55)",4
48,"(10, 56)",4
48,"(10, 57)",4
48,"(10, 58)",4
48,"(10, 59)",4
48,"(10, 60)",5
48,"(10, 61)",5
48,"(10, 62)",5
48,"(10, 63)",5
48,"(10, 64)",5
48,"(10, 67)",6
48,"(10, 68)",6
48,"(10, 69)",7
48,"(10, 70)",7
48,"(10, 71)",7
48,"(10, 73)",8
48,"(10, 75)",8
48,"(10, 76)",8
48,"(10, 77)",9
48,"(10, 79)",9
48,"(10, 80)",8
48,"(10, 81)",8
48,"(10, 82)",7
48,"(10, 83)",6
48,"(10, 84)",5
48,"(10, 85)",5
48,"(10, 86)",5
48,"(10, 87)",5
48,"(10, 88)",5
48,"(10, 90)",6
48,"(10, 91)",6
48,"(10, 92)",6
48,"(10, 95)",7
48,"(10, 96)",7
48,"(10, 97)",8
48,"(10, 98)",8
48,"(10, 99)",9
48,"(11, 1)",5
48,"(11, 2)",5
48,"(11, 3)",5
48,"(11, 6)",5
48,"(11, 7)",5
48,"(11, 8)",5
48,"(11, 9)",5
48,"(11, 10)",5
48,"(11, 11)",4
48,"(11, 12)",3
48,"(11, 16)",4
48,"(11, 17)",4
48,"(11, 18)",4
48,"(11, 19)",4
48,"(11, 20)",5
48,"(11, 24)",5
48,"(11, 25)",5
48,"(11, 26)",5
48,"(11, 27)",-1
48,"(11, 28)",5
48,"(11, 29)",5
48,"(11, 30)",5
48,"(11, 34)",5
48,"(11, 36)",5
48,"(11, 37)",4
48,"(11, 38)",4
48,"(11, 39)",4
48,"(11, 40)",12
48,"(11, 41)",12
48,"(11, 44)",5
48,"(11, 45)",4
48,"(11, 46)",4
48,"(11, 49)",4
48,"(11, 50)",5
48,"(11, 52)",4
48,"(11, 53)",4
48,"(11, 54)",4
48,"(11, 55)",4
48,"(11, 58)",4
48,"(11, 59)",4
48,"(11, 60)",5
48,"(11, 61)",5
48,"(11, 62)",6
48,"(11, 63)",6
48,"(11, 64)",6
48,"(11, 65)",6
48,"(11, 66)",6
48,"(11, 67)",7
48,"(11, 70)",7
48,"(11, 71)",7
48,"(11, 72)",7
48,"(11, 73)",8
48,"(11, 75)",8
48,"(11, 76)",8
48,"(11, 77)",8
48,"(11, 78)",9
48,"(11, 79)",9
48,"(11, 80)",8
48,"(11, 81)",8
48,"(11, 82)",7
48,"(11, 83)",6
48,"(11, 84)",6
48,"(11, 85)",6
48,"(11, 88)",5
48,"(11, 89)",6
48,"(11, 91)",6
48,"(11, 93)",7
48,"(11, 94)",7
48,"(11, 95)",7
48,"(11, 97)",8
48,"(11, 98)",9
48,"(11, 99)",9
48,"(12, 0)",5
48,"(12, 1)",5
48,"(12, 3)",5
48,"(12, 4)",5
48,"(12, 5)",6
48,"(12, 6)",5
48,"(12, 7)",5
48,"(12, 8)",6
48,"(12, 10)",5
48,"(12, 11)",4
48,"(12, 12)",4
48,"(12, 14)",5
48,"(12, 15)",4
48,"(12, 16)",4
48,"(12, 17)",4
48,"(12, 18)",4
48,"(12, 19)",4
48,"(12, 20)",5
48,"(12, 24)",5
48,"(12, 27)",11
48,"(12, 28)",6
48,"(12, 30)",6
48,"(12, 32)",7
48,"(12, 33)",6
48,"(12, 36)",5
48,"(12, 37)",5
48,"(12, 39)",5
48,"(12, 40)",7
48,"(12, 41)",12
48,"(12, 42)",12
48,"(12, 44)",5
48,"(12, 46)",5
48,"(12, 47)",5
48,"(12, 49)",5
48,"(12, 50)",5
48,"(12, 51)",5
48,"(12, 52)",5
48,"(12, 53)",4
48,"(12, 55)",4
48,"(12, 56)",5
48,"(12, 57)",5
48,"(12, 58)",5
48,"(12, 59)",5
48,"(12, 60)",5
48,"(12, 61)",5
48,"(12, 62)",7
48,"(12, 63)",6
48,"(12, 66)",6
48,"(12, 67)",7
48,"(12, 68)",7
48,"(12, 70)",9
48,"(12, 71)",8
48,"(12, 72)",8
48,"(12, 74)",8
48,"(12, 75)",8
48,"(12, 76)",8
48,"(12, 77)",8
48,"(12, 79)",9
48,"(12, 80)",8
48,"(12, 81)",7
48,"(12, 82)",7
48,"(12, 84)",6
48,"(12, 85)",6
48,"(12, 86)",7
48,"(12, 87)",6
48,"(12, 88)",6
48,"(12, 89)",6
48,"(12, 90)",7
48,"(12, 91)",7
48,"(12, 93)",8
48,"(12, 94)",8
48,"(12, 95)",8
48,"(12, 96)",8
48,"(12, 98)",9
48,"(12, 99)",9
48,"(13, 1)",5
48,"(13, 3)",5
48,"(13, 4)",5
48,"(13, 6)",5
48,"(13, 8)",5
48,"(13, 9)",5
48,"(13, 10)",5
48,"(13, 14)",5
48,"(13, 15)",5
48,"(13, 17)",4
48,"(13, 18)",4
48,"(13, 19)",4
48,"(13, 21)",5
48,"(13, 22)",12
48,"(13, 24)",6
48,"(13, 26)",11
48,"(13, 27)",7
48,"(13, 29)",9
48,"(13, 31)",8
48,"(13, 32)",7
48,"(13, 34)",7
48,"(13, 35)",5
48,"(13, 36)",5
48,"(13, 37)",5
48,"(13, 39)",7
48,"(13, 41)",12
48,"(13, 42)",12
48,"(13, 43)",12
48,"(13, 44)",12
48,"(13, 45)",5
48,"(13, 46)",5
48,"(13, 47)",5
48,"(13, 48)",5
48,"(13, 49)",5
48,"(13, 50)",5
48,"(13, 51)",5
48,"(13, 52)",5
48,"(13, 53)",5
48,"(13, 55)",-1
48,"(13, 57)",5
48,"(13, 58)",5
48,"(13, 59)",5
48,"(13, 62)",7
48,"(13, 63)",7
48,"(13, 65)",8
48,"(13, 66)",7
48,"(13, 67)",7
48,"(13, 68)",7
48,"(13, 70)",9
48,"(13, 71)",8
48,"(13, 72)",8
48,"(13, 74)",8
48,"(13, 76)",8
48,"(13, 77)",8
48,"(13, 79)",9
48,"(13, 80)",8
48,"(13, 81)",8
48,"(13, 82)",7
48,"(13, 84)",7
48,"(13, 85)",7
48,"(13, 86)",7
48,"(13, 87)",6
48,"(13, 88)",6
48,"(13, 89)",6
48,"(13, 90)",7
48,"(13, 91)",7
48,"(13, 93)",8
48,"(13, 94)",8
48,"(13, 95)",8
48,"(13, 96)",8
48,"(13, 97)",8
48,"(13, 98)",10
48,"(13, 99)",10
48,"(14, 0)",6
48,"(14, 1)",6
48,"(14, 2)",6
48,"(14, 4)",6
48,"(14, 7)",6
48,"(14, 8)",6
48,"(14, 9)",5
48,"(14, 10)",5
48,"(14, 11)",5
48,"(14, 13)",6
48,"(14, 14)",6
48,"(14, 15)",5
48,"(14, 16)",5
48,"(14, 17)",5
48,"(14, 18)",5
48,"(14, 19)",5
48,"(14, 21)",7
48,"(14, 22)",12
48,"(14, 23)",12
48,"(14, 24)",12
48,"(14, 26)",11
48,"(14, 27)",10
48,"(14, 28)",10
48,"(14, 30)",8
48,"(14, 31)",8
48,"(14, 32)",8
48,"(14, 33)",7
48,"(14, 35)",6
48,"(14, 37)",6
48,"(14, 38)",6
48,"(14, 39)",7
48,"(14, 41)",13
48,"(14, 43)",12
48,"(14, 44)",11
48,"(14, 46)",11
48,"(14, 47)",6
48,"(14, 49)",6
48,"(14, 50)",6
48,"(14, 51)",6
48,"(14, 52)",6
48,"(14, 53)",6
48,"(14, 55)",8
48,"(14, 57)",6
48,"(14, 58)",6
48,"(14, 60)",6
48,"(14, 61)",8
48,"(14, 62)",8
48,"(14, 63)",8
48,"(14, 64)",8
48,"(14, 65)",8
48,"(14, 66)",8
48,"(14, 67)",8
48,"(14, 68)",8
48,"(14, 69)",8
48,"(14, 70)",9
48,"(14, 71)",9
48,"(14, 72)",9
48,"(14, 73)",9
48,"(14, 74)",10
48,"(14, 75)",8
48,"(14, 77)",8
48,"(14, 79)",9
48,"(14, 80)",9
48,"(14, 81)",9
48,"(14, 83)",8
48,"(14, 85)",7
48,"(14, 86)",7
48,"(14, 89)",7
48,"(14, 90)",7
48,"(14, 92)",7
48,"(14, 93)",8
48,"(14, 94)",8
48,"(14, 97)",8
48,"(14, 99)",10
48,"(15, 0)",6
48,"(15, 1)",6
48,"(15, 2)",6
48,"(15, 3)",7
48,"(15, 4)",8
48,"(15, 5)",9
48,"(15, 6)",9
48,"(15, 8)",6
48,"(15, 9)",5
48,"(15, 10)",5
48,"(15, 13)",6
48,"(15, 14)",6
48,"(15, 15)",5
48,"(15, 16)",5
48,"(15, 18)",5
48,"(15, 19)",5
48,"(15, 20)",6
48,"(15, 22)",11
48,"(15, 23)",11
48,"(15, 25)",12
48,"(15, 27)",10
48,"(15, 28)",10
48,"(15, 29)",9
48,"(15, 30)",8
48,"(15, 31)",8
48,"(15, 32)",8
48,"(15, 33)",8
48,"(15, 34)",8
