Step,AgentID,Steps to fire up
50,"(20, 72)",16
50,"(20, 77)",-1
50,"(20, 78)",-1
50,"(20, 79)",-1
50,"(20, 81)",-1
50,"(20, 82)",-1
50,"(20, 83)",-1
50,"(20, 84)",-1
50,"(20, 88)",-1
50,"(20, 91)",-1
50,"(20, 94)",-1
50,"(20, 95)",-1
50,"(21, 0)",19
50,"(21, 3)",19
50,"(21, 4)",19
50,"(21, 8)",-1
50,"(21, 10)",20
50,"(21, 12)",19
50,"(21, 14)",35
50,"(21, 15)",35
50,"(21, 16)",34
50,"(21, 19)",34
50,"(21, 25)",-1
50,"(21, 29)",22
50,"(21, 30)",22
50,"(21, 31)",22
50,"(21, 32)",21
50,"(21, 33)",21
50,"(21, 35)",20
50,"(21, 36)",20
50,"(21, 37)",20
50,"(21, 41)",21
50,"(21, 43)",21
50,"(21, 45)",21
50,"(21, 47)",15
50,"(21, 48)",15
50,"(21, 49)",16
50,"(21, 50)",16
50,"(21, 51)",17
50,"(21, 52)",17
50,"(21, 53)",-1
50,"(21, 56)",11
50,"(21, 57)",10
50,"(21, 59)",11
50,"(21, 60)",10
50,"(21, 61)",10
50,"(21, 64)",11
50,"(21, 68)",15
50,"(21, 69)",15
50,"(21, 70)",15
50,"(21, 71)",15
50,"(21, 76)",-1
50,"(21, 77)",-1
50,"(21, 78)",-1
50,"(21, 80)",-1
50,"(21, 85)",-1
50,"(21, 87)",-1
50,"(21, 89)",-1
50,"(21, 90)",-1
50,"(21, 91)",-1
50,"(21, 95)",-1
50,"(21, 97)",-1
50,"(21, 98)",-1
50,"(21, 99)",-1
50,"(22, 2)",-1
50,"(22, 6)",45
50,"(22, 8)",-1
50,"(22, 11)",20
50,"(22, 14)",-1
50,"(22, 15)",35
50,"(22, 16)",35
50,"(22, 17)",34
50,"(22, 18)",34
50,"(22, 20)",34
50,"(22, 21)",-1
50,"(22, 22)",-1
50,"(22, 23)",-1
50,"(22, 26)",25
50,"(22, 28)",22
50,"(22, 29)",22
50,"(22, 31)",22
50,"(22, 33)",21
50,"(22, 34)",21
50,"(22, 35)",20
50,"(22, 36)",20
50,"(22, 37)",20
50,"(22, 38)",21
50,"(22, 40)",22
50,"(22, 42)",21
50,"(22, 44)",21
50,"(22, 45)",-1
50,"(22, 46)",-1
50,"(22, 47)",-1
50,"(22, 49)",16
50,"(22, 50)",17
50,"(22, 51)",17
50,"(22, 52)",17
50,"(22, 53)",18
50,"(22, 55)",12
50,"(22, 58)",11
50,"(22, 59)",10
50,"(22, 61)",10
50,"(22, 63)",12
50,"(22, 64)",14
50,"(22, 65)",13
50,"(22, 66)",15
50,"(22, 67)",14
50,"(22, 69)",16
50,"(22, 70)",16
50,"(22, 71)",16
50,"(22, 73)",-1
50,"(22, 74)",-1
50,"(22, 77)",-1
50,"(22, 78)",-1
50,"(22, 83)",-1
50,"(22, 86)",-1
50,"(22, 87)",-1
50,"(22, 91)",-1
50,"(22, 92)",-1
50,"(22, 94)",-1
50,"(22, 95)",-1
50,"(22, 96)",-1
50,"(22, 97)",-1
50,"(23, 0)",-1
50,"(23, 2)",43
50,"(23, 5)",45
50,"(23, 7)",44
50,"(23, 15)",35
50,"(23, 18)",33
50,"(23, 19)",33
50,"(23, 22)",-1
50,"(23, 23)",-1
50,"(23, 25)",26
50,"(23, 26)",24
50,"(23, 28)",24
50,"(23, 29)",22
50,"(23, 31)",22
50,"(23, 32)",21
50,"(23, 34)",21
50,"(23, 38)",21
50,"(23, 39)",21
50,"(23, 40)",22
50,"(23, 41)",21
50,"(23, 42)",34
50,"(23, 43)",21
50,"(23, 44)",21
50,"(23, 48)",17
50,"(23, 49)",17
50,"(23, 50)",18
50,"(23, 51)",17
50,"(23, 52)",19
50,"(23, 53)",19
50,"(23, 58)",11
50,"(23, 59)",12
50,"(23, 61)",11
50,"(23, 62)",11
50,"(23, 63)",11
50,"(23, 64)",12
50,"(23, 65)",13
50,"(23, 66)",14
50,"(23, 68)",15
50,"(23, 71)",16
50,"(23, 72)",17
50,"(23, 75)",-1
50,"(23, 76)",-1
50,"(23, 77)",-1
50,"(23, 78)",-1
50,"(23, 79)",-1
50,"(23, 81)",-1
50,"(23, 82)",-1
50,"(23, 87)",-1
50,"(23, 88)",-1
50,"(23, 89)",-1
50,"(23, 92)",-1
50,"(23, 97)",-1
50,"(23, 99)",-1
50,"(24, 0)",43
50,"(24, 1)",42
50,"(24, 3)",43
50,"(24, 5)",-1
50,"(24, 7)",44
50,"(24, 9)",44
50,"(24, 13)",36
50,"(24, 14)",35
50,"(24, 18)",32
50,"(24, 26)",-1
50,"(24, 27)",24
50,"(24, 29)",23
50,"(24, 30)",22
50,"(24, 32)",22
50,"(24, 33)",21
50,"(24, 34)",21
50,"(24, 36)",-1
50,"(24, 41)",34
50,"(24, 44)",20
50,"(24, 45)",19
50,"(24, 46)",-1
50,"(24, 49)",17
50,"(24, 50)",18
50,"(24, 51)",18
50,"(24, 52)",18
50,"(24, 54)",19
50,"(24, 59)",12
50,"(24, 60)",12
50,"(24, 61)",11
50,"(24, 62)",12
50,"(24, 63)",12
50,"(24, 65)",13
50,"(24, 66)",14
50,"(24, 68)",16
50,"(24, 70)",-1
50,"(24, 75)",-1
50,"(24, 78)",-1
50,"(24, 80)",-1
50,"(24, 85)",-1
50,"(24, 86)",-1
50,"(24, 88)",-1
50,"(24, 89)",-1
50,"(24, 90)",-1
50,"(24, 91)",-1
50,"(24, 93)",-1
50,"(24, 94)",-1
50,"(24, 97)",-1
50,"(24, 98)",-1
50,"(24, 99)",-1
50,"(25, 0)",43
50,"(25, 2)",42
50,"(25, 3)",42
50,"(25, 5)",-1
50,"(25, 7)",44
50,"(25, 8)",44
50,"(25, 10)",45
50,"(25, 14)",36
50,"(25, 15)",36
50,"(25, 18)",32
50,"(25, 20)",-1
50,"(25, 21)",-1
50,"(25, 23)",30
50,"(25, 24)",30
50,"(25, 28)",24
50,"(25, 30)",23
50,"(25, 32)",21
50,"(25, 34)",30
50,"(25, 35)",-1
50,"(25, 41)",33
50,"(25, 44)",21
50,"(25, 45)",20
50,"(25, 46)",19
50,"(25, 47)",-1
50,"(25, 48)",18
50,"(25, 51)",18
50,"(25, 52)",18
50,"(25, 56)",21
50,"(25, 57)",21
50,"(25, 59)",-1
50,"(25, 62)",12
50,"(25, 63)",12
50,"(25, 65)",14
50,"(25, 66)",14
50,"(25, 68)",-1
50,"(25, 71)",-1
50,"(25, 73)",-1
50,"(25, 75)",-1
50,"(25, 76)",-1
50,"(25, 77)",-1
50,"(25, 78)",-1
50,"(25, 80)",-1
50,"(25, 82)",-1
50,"(25, 86)",-1
50,"(25, 89)",-1
50,"(25, 91)",-1
50,"(25, 92)",-1
50,"(25, 95)",-1
50,"(25, 97)",-1
50,"(25, 99)",-1
50,"(26, 1)",44
50,"(26, 2)",42
50,"(26, 4)",41
50,"(26, 8)",43
50,"(26, 11)",46
50,"(26, 13)",35
50,"(26, 14)",35
50,"(26, 15)",36
50,"(26, 17)",32
50,"(26, 18)",32
50,"(26, 19)",32
50,"(26, 22)",30
50,"(26, 24)",30
50,"(26, 26)",-1
50,"(26, 27)",24
50,"(26, 29)",24
50,"(26, 31)",24
50,"(26, 35)",30
50,"(26, 36)",30
50,"(26, 37)",31
50,"(26, 38)",34
50,"(26, 39)",33
50,"(26, 41)",33
50,"(26, 47)",18
50,"(26, 49)",18
50,"(26, 50)",18
50,"(26, 51)",19
50,"(26, 52)",18
50,"(26, 53)",19
50,"(26, 54)",19
50,"(26, 55)",20
50,"(26, 59)",-1
50,"(26, 63)",12
50,"(26, 67)",-1
50,"(26, 68)",-1
50,"(26, 70)",-1
50,"(26, 71)",-1
50,"(26, 72)",-1
50,"(26, 74)",-1
50,"(26, 75)",-1
50,"(26, 79)",-1
50,"(26, 81)",-1
50,"(26, 83)",-1
50,"(26, 84)",-1
50,"(26, 85)",-1
50,"(26, 86)",-1
50,"(26, 87)",-1
50,"(26, 89)",-1
50,"(26, 90)",-1
50,"(26, 91)",-1
50,"(26, 93)",-1
50,"(26, 98)",-1
50,"(27, 1)",41
50,"(27, 2)",41
50,"(27, 3)",41
50,"(27, 4)",41
50,"(27, 6)",41
50,"(27, 8)",42
50,"(27, 10)",47
50,"(27, 11)",34
50,"(27, 12)",35
50,"(27, 13)",34
50,"(27, 15)",36
50,"(27, 17)",32
50,"(27, 18)",32
50,"(27, 19)",31
50,"(27, 21)",30
50,"(27, 22)",30
50,"(27, 23)",29
50,"(27, 24)",29
50,"(27, 26)",27
50,"(27, 27)",25
50,"(27, 28)",24
50,"(27, 29)",24
50,"(27, 31)",25
50,"(27, 34)",29
50,"(27, 35)",30
50,"(27, 36)",30
50,"(27, 39)",33
50,"(27, 40)",33
50,"(27, 42)",-1
50,"(27, 45)",24
50,"(27, 47)",19
50,"(27, 48)",19
50,"(27, 49)",19
50,"(27, 51)",19
50,"(27, 55)",20
50,"(27, 58)",-1
50,"(27, 59)",-1
50,"(27, 60)",-1
50,"(27, 69)",-1
50,"(27, 70)",-1
50,"(27, 72)",-1
50,"(27, 73)",-1
50,"(27, 76)",-1
50,"(27, 77)",-1
50,"(27, 78)",-1
50,"(27, 79)",-1
50,"(27, 80)",-1
50,"(27, 81)",-1
50,"(27, 82)",-1
50,"(27, 85)",-1
50,"(27, 87)",-1
50,"(27, 90)",-1
50,"(27, 91)",-1
50,"(27, 92)",-1
50,"(27, 93)",-1
50,"(27, 94)",-1
50,"(27, 95)",-1
50,"(27, 96)",-1
50,"(27, 97)",-1
50,"(28, 1)",41
50,"(28, 2)",41
50,"(28, 4)",41
50,"(28, 5)",40
50,"(28, 6)",40
50,"(28, 7)",41
50,"(28, 10)",48
50,"(28, 12)",34
50,"(28, 18)",32
50,"(28, 19)",32
50,"(28, 20)",31
50,"(28, 21)",31
50,"(28, 22)",30
50,"(28, 23)",29
50,"(28, 24)",28
50,"(28, 26)",26
50,"(28, 27)",28
50,"(28, 28)",25
50,"(28, 29)",25
50,"(28, 30)",25
50,"(28, 32)",25
50,"(28, 34)",29
50,"(28, 35)",30
50,"(28, 37)",30
50,"(28, 38)",32
50,"(28, 39)",32
50,"(28, 40)",33
50,"(28, 41)",33
50,"(28, 42)",33
50,"(28, 46)",23
50,"(28, 47)",22
50,"(28, 50)",20
50,"(28, 53)",21
50,"(28, 54)",21
50,"(28, 56)",-1
50,"(28, 57)",-1
50,"(28, 59)",-1
50,"(28, 60)",-1
50,"(28, 62)",-1
50,"(28, 63)",-1
50,"(28, 69)",-1
50,"(28, 70)",-1
50,"(28, 73)",-1
50,"(28, 80)",-1
50,"(28, 81)",-1
50,"(28, 82)",-1
50,"(28, 86)",-1
50,"(28, 88)",-1
50,"(28, 89)",-1
50,"(28, 91)",-1
50,"(28, 93)",-1
50,"(28, 94)",-1
50,"(29, 0)",42
50,"(29, 3)",40
50,"(29, 5)",40
50,"(29, 7)",41
50,"(29, 8)",41
50,"(29, 9)",48
50,"(29, 11)",-1
50,"(29, 13)",33
50,"(29, 14)",33
50,"(29, 15)",34
50,"(29, 16)",33
50,"(29, 17)",33
50,"(29, 18)",33
50,"(29, 19)",31
50,"(29, 20)",30
50,"(29, 23)",29
50,"(29, 24)",28
50,"(29, 25)",27
50,"(29, 29)",26
50,"(29, 33)",29
50,"(29, 34)",29
50,"(29, 35)",29
50,"(29, 37)",31
50,"(29, 38)",31
50,"(29, 39)",-1
50,"(29, 42)",33
50,"(29, 45)",-1
50,"(29, 48)",21
50,"(29, 49)",21
50,"(29, 50)",21
50,"(29, 51)",21
50,"(29, 52)",21
50,"(29, 54)",22
50,"(29, 56)",-1
50,"(29, 58)",-1
50,"(29, 60)",-1
50,"(29, 61)",-1
50,"(29, 62)",-1
50,"(29, 64)",-1
50,"(29, 67)",-1
50,"(29, 68)",-1
50,"(29, 69)",-1
50,"(29, 73)",-1
50,"(29, 75)",-1
50,"(29, 76)",-1
50,"(29, 77)",-1
50,"(29, 78)",-1
50,"(29, 79)",-1
50,"(29, 81)",-1
50,"(29, 84)",-1
50,"(29, 85)",-1
50,"(29, 86)",-1
50,"(29, 87)",-1
50,"(29, 89)",-1
50,"(29, 90)",-1
50,"(29, 95)",-1
50,"(29, 96)",-1
50,"(29, 98)",-1
50,"(29, 99)",-1
50,"(30, 0)",-1
50,"(30, 2)",41
50,"(30, 3)",40
50,"(30, 4)",40
50,"(30, 5)",40
50,"(30, 6)",38
50,"(30, 7)",41
50,"(30, 12)",-1
50,"(30, 13)",33
50,"(30, 17)",33
50,"(30, 18)",32
50,"(30, 20)",30
50,"(30, 21)",29
50,"(30, 23)",29
50,"(30, 24)",28
50,"(30, 25)",29
50,"(30, 26)",28
50,"(30, 27)",28
50,"(30, 28)",27
50,"(30, 29)",27
50,"(30, 30)",27
50,"(30, 31)",29
50,"(30, 32)",29
50,"(30, 38)",31
50,"(30, 41)",-1
50,"(30, 42)",-1
50,"(30, 43)",33
50,"(30, 45)",-1
50,"(30, 46)",-1
50,"(30, 50)",21
50,"(30, 51)",21
50,"(30, 53)",21
50,"(30, 54)",22
50,"(30, 55)",22
50,"(30, 57)",-1
50,"(30, 58)",-1
50,"(30, 59)",-1
50,"(30, 63)",-1
50,"(30, 64)",-1
50,"(30, 65)",-1
50,"(30, 67)",-1
50,"(30, 68)",-1
50,"(30, 73)",-1
50,"(30, 76)",-1
50,"(30, 81)",-1
50,"(30, 82)",-1
50,"(30, 83)",-1
50,"(30, 87)",-1
50,"(30, 90)",-1
50,"(30, 91)",-1
50,"(30, 92)",-1
50,"(30, 93)",-1
50,"(30, 94)",-1
50,"(30, 96)",-1
50,"(30, 97)",-1
50,"(30, 99)",-1
50,"(31, 2)",41
50,"(31, 4)",40
50,"(31, 5)",39
50,"(31, 7)",38
50,"(31, 9)",38
50,"(31, 10)",38
50,"(31, 11)",-1
50,"(31, 14)",33
50,"(31, 15)",33
50,"(31, 17)",32
50,"(31, 21)",29
50,"(31, 22)",29
50,"(31, 23)",29
50,"(31, 25)",29
50,"(31, 28)",28
50,"(31, 30)",28
50,"(31, 31)",28
50,"(31, 32)",29
50,"(31, 34)",-1
50,"(31, 35)",-1
50,"(31, 37)",32
50,"(31, 38)",32
50,"(31, 39)",32
50,"(31, 40)",33
50,"(31, 43)",33
50,"(31, 44)",34
50,"(31, 48)",-1
50,"(31, 51)",21
50,"(31, 53)",-1
50,"(31, 55)",23
50,"(31, 58)",-1
50,"(31, 59)",-1
50,"(31, 60)",-1
50,"(31, 62)",-1
50,"(31, 64)",-1
50,"(31, 68)",-1
50,"(31, 70)",-1
50,"(31, 71)",-1
50,"(31, 72)",-1
50,"(31, 73)",-1
50,"(31, 78)",-1
50,"(31, 79)",-1
50,"(31, 80)",-1
50,"(31, 84)",-1
50,"(31, 85)",-1
50,"(31, 87)",-1
50,"(31, 88)",-1
50,"(31, 90)",-1
50,"(31, 94)",-1
50,"(31, 95)",-1
50,"(31, 97)",-1
50,"(31, 98)",-1
50,"(32, 0)",-1
50,"(32, 4)",40
50,"(32, 5)",40
50,"(32, 6)",38
50,"(32, 8)",38
50,"(32, 9)",37
50,"(32, 10)",37
50,"(32, 12)",-1
50,"(32, 15)",33
50,"(32, 16)",32
50,"(32, 18)",32
50,"(32, 21)",30
50,"(32, 24)",29
50,"(32, 25)",30
50,"(32, 26)",29
50,"(32, 27)",28
50,"(32, 28)",28
50,"(32, 31)",29
50,"(32, 32)",29
50,"(32, 33)",-1
50,"(32, 34)",-1
50,"(32, 37)",32
50,"(32, 40)",33
50,"(32, 42)",33
50,"(32, 43)",33
50,"(32, 46)",-1
50,"(32, 49)",-1
50,"(32, 50)",-1
50,"(32, 55)",23
50,"(32, 56)",23
50,"(32, 58)",-1
50,"(32, 60)",-1
50,"(32, 62)",-1
50,"(32, 64)",-1
50,"(32, 66)",-1
50,"(32, 67)",-1
50,"(32, 69)",-1
50,"(32, 70)",-1
50,"(32, 73)",-1
50,"(32, 74)",-1
50,"(32, 76)",-1
50,"(32, 81)",-1
50,"(32, 82)",-1
50,"(32, 85)",-1
50,"(32, 87)",-1
50,"(32, 88)",-1
50,"(32, 90)",-1
50,"(32, 92)",-1
50,"(32, 94)",-1
50,"(32, 95)",-1
50,"(33, 0)",-1
50,"(33, 2)",-1
50,"(33, 4)",40
50,"(33, 5)",39
50,"(33, 6)",39
50,"(33, 8)",38
50,"(33, 11)",36
50,"(33, 12)",35
50,"(33, 15)",33
50,"(33, 16)",33
50,"(33, 19)",31
50,"(33, 20)",30
50,"(33, 21)",30
50,"(33, 22)",30
50,"(33, 23)",30
50,"(33, 25)",30
50,"(33, 28)",29
50,"(33, 31)",29
50,"(33, 35)",-1
50,"(33, 36)",-1
50,"(33, 41)",33
50,"(33, 42)",34
50,"(33, 43)",33
50,"(33, 46)",-1
50,"(33, 47)",-1
50,"(33, 48)",-1
50,"(33, 50)",-1
50,"(33, 51)",-1
50,"(33, 52)",-1
50,"(33, 53)",-1
50,"(33, 54)",-1
50,"(33, 58)",-1
50,"(33, 62)",-1
50,"(33, 63)",-1
50,"(33, 65)",-1
50,"(33, 66)",-1
50,"(33, 69)",-1
50,"(33, 70)",-1
50,"(33, 72)",-1
50,"(33, 79)",-1
50,"(33, 80)",-1
50,"(33, 84)",-1
50,"(33, 87)",-1
50,"(33, 89)",-1
50,"(33, 90)",-1
50,"(33, 92)",-1
50,"(33, 93)",-1
50,"(33, 97)",-1
50,"(33, 99)",-1
50,"(34, 4)",40
50,"(34, 8)",-1
50,"(34, 10)",37
50,"(34, 12)",34
50,"(34, 14)",33
50,"(34, 15)",33
50,"(34, 16)",33
50,"(34, 17)",33
50,"(34, 20)",31
50,"(34, 21)",30
50,"(34, 24)",30
50,"(34, 28)",31
50,"(34, 29)",29
50,"(34, 31)",33
50,"(34, 32)",33
50,"(34, 35)",-1
50,"(34, 36)",-1
50,"(34, 37)",-1
50,"(34, 39)",-1
50,"(34, 42)",34
50,"(34, 43)",34
50,"(34, 45)",-1
50,"(34, 47)",-1
50,"(34, 48)",-1
50,"(34, 49)",-1
50,"(34, 51)",-1
50,"(34, 53)",-1
50,"(34, 54)",-1
50,"(34, 55)",-1
50,"(34, 56)",-1
50,"(34, 58)",-1
50,"(34, 59)",-1
50,"(34, 61)",-1
50,"(34, 66)",-1
50,"(34, 67)",-1
50,"(34, 68)",-1
50,"(34, 70)",-1
50,"(34, 79)",-1
50,"(34, 80)",-1
50,"(34, 83)",-1
50,"(34, 84)",-1
50,"(34, 86)",-1
50,"(34, 87)",-1
50,"(34, 89)",-1
50,"(34, 93)",-1
50,"(34, 95)",-1
50,"(34, 96)",-1
50,"(34, 99)",-1
50,"(35, 0)",-1
50,"(35, 1)",-1
50,"(35, 7)",-1
50,"(35, 8)",39
50,"(35, 10)",37
50,"(35, 12)",33
50,"(35, 13)",33
50,"(35, 14)",33
50,"(35, 15)",33
50,"(35, 16)",33
50,"(35, 17)",34
50,"(35, 18)",-1
50,"(35, 22)",30
50,"(35, 23)",31
50,"(35, 27)",31
50,"(35, 29)",30
50,"(35, 30)",31
50,"(35, 31)",32
50,"(35, 32)",34
50,"(35, 34)",-1
50,"(35, 38)",-1
50,"(35, 39)",-1
50,"(35, 40)",-1
50,"(35, 42)",35
50,"(35, 43)",35
50,"(35, 44)",36
50,"(35, 46)",-1
50,"(35, 47)",-1
50,"(35, 48)",-1
50,"(35, 52)",-1
50,"(35, 54)",-1
50,"(35, 55)",-1
50,"(35, 56)",-1
50,"(35, 57)",-1
50,"(35, 58)",-1
50,"(35, 59)",-1
50,"(35, 63)",-1
50,"(35, 65)",-1
50,"(35, 66)",-1
50,"(35, 67)",-1
50,"(35, 69)",-1
50,"(35, 71)",-1
50,"(35, 73)",-1
50,"(35, 74)",-1
50,"(35, 81)",-1
50,"(35, 82)",-1
50,"(35, 83)",-1
50,"(35, 84)",-1
50,"(35, 88)",-1
50,"(35, 89)",-1
50,"(35, 91)",-1
50,"(35, 93)",-1
50,"(35, 96)",-1
50,"(35, 98)",-1
50,"(35, 99)",-1
50,"(36, 0)",-1
50,"(36, 2)",-1
50,"(36, 3)",-1
50,"(36, 5)",-1
50,"(36, 9)",38
50,"(36, 10)",37
50,"(36, 12)",34
50,"(36, 13)",33
50,"(36, 14)",33
50,"(36, 15)",33
50,"(36, 18)",32
50,"(36, 20)",31
50,"(36, 21)",31
50,"(36, 23)",31
50,"(36, 24)",36
50,"(36, 25)",36
50,"(36, 26)",36
50,"(36, 29)",31
50,"(36, 30)",32
50,"(36, 32)",34
50,"(36, 33)",34
50,"(36, 40)",-1
50,"(36, 43)",36
50,"(36, 44)",36
50,"(36, 45)",37
50,"(36, 47)",-1
50,"(36, 48)",-1
50,"(36, 50)",-1
50,"(36, 63)",-1
50,"(36, 64)",-1
50,"(36, 66)",-1
50,"(36, 67)",-1
50,"(36, 68)",-1
50,"(36, 70)",-1
50,"(36, 73)",-1
50,"(36, 76)",-1
50,"(36, 77)",-1
50,"(36, 79)",-1
50,"(36, 81)",-1
50,"(36, 82)",-1
50,"(36, 83)",-1
50,"(36, 84)",-1
50,"(36, 86)",-1
50,"(36, 87)",-1
50,"(36, 88)",-1
50,"(36, 90)",-1
50,"(36, 91)",-1
50,"(36, 95)",-1
50,"(37, 0)",-1
50,"(37, 4)",-1
50,"(37, 6)",-1
50,"(37, 7)",-1
50,"(37, 8)",41
50,"(37, 10)",37
50,"(37, 11)",37
50,"(37, 12)",35
50,"(37, 14)",33
50,"(37, 15)",34
50,"(37, 18)",32
50,"(37, 19)",32
50,"(37, 20)",31
50,"(37, 22)",31
50,"(37, 25)",35
50,"(37, 26)",36
50,"(37, 27)",37
50,"(37, 31)",33
50,"(37, 32)",34
50,"(37, 33)",34
50,"(37, 34)",35
50,"(37, 35)",37
50,"(37, 36)",37
50,"(37, 37)",37
50,"(37, 40)",-1
50,"(37, 42)",37
50,"(37, 44)",37
50,"(37, 46)",-1
50,"(37, 47)",-1
50,"(37, 50)",-1
50,"(37, 51)",-1
50,"(37, 52)",-1
50,"(37, 55)",-1
50,"(37, 56)",-1
50,"(37, 60)",-1
50,"(37, 62)",-1
50,"(37, 64)",-1
50,"(37, 65)",-1
50,"(37, 69)",-1
50,"(37, 75)",-1
50,"(37, 76)",-1
50,"(37, 78)",-1
50,"(37, 81)",-1
50,"(37, 85)",-1
50,"(37, 87)",-1
50,"(37, 88)",-1
50,"(37, 90)",-1
50,"(37, 91)",-1
50,"(37, 92)",-1
50,"(37, 95)",-1
50,"(37, 97)",-1
50,"(37, 99)",-1
50,"(38, 2)",42
50,"(38, 8)",41
50,"(38, 9)",41
50,"(38, 11)",36
50,"(38, 12)",36
50,"(38, 17)",33
50,"(38, 19)",32
50,"(38, 20)",32
50,"(38, 22)",32
50,"(38, 23)",34
50,"(38, 24)",34
50,"(38, 26)",36
50,"(38, 29)",35
50,"(38, 30)",34
50,"(38, 33)",35
50,"(38, 36)",36
50,"(38, 37)",37
50,"(38, 38)",37
50,"(38, 40)",38
50,"(38, 42)",-1
50,"(38, 44)",37
50,"(38, 46)",-1
50,"(38, 48)",-1
50,"(38, 49)",-1
50,"(38, 50)",-1
50,"(38, 52)",-1
50,"(38, 54)",-1
50,"(38, 56)",-1
50,"(38, 58)",-1
50,"(38, 60)",-1
50,"(38, 61)",-1
50,"(38, 65)",-1
50,"(38, 66)",-1
50,"(38, 68)",-1
50,"(38, 70)",-1
50,"(38, 71)",-1
50,"(38, 78)",-1
50,"(38, 80)",-1
50,"(38, 82)",-1
50,"(38, 84)",-1
50,"(38, 86)",-1
50,"(38, 87)",-1
50,"(38, 88)",-1
50,"(38, 89)",-1
50,"(38, 91)",-1
50,"(38, 93)",-1
50,"(38, 96)",-1
50,"(38, 98)",-1
50,"(38, 99)",-1
50,"(39, 0)",42
50,"(39, 2)",41
50,"(39, 5)",40
50,"(39, 7)",40
50,"(39, 14)",36
50,"(39, 16)",34
50,"(39, 18)",32
50,"(39, 22)",33
50,"(39, 23)",34
50,"(39, 24)",34
50,"(39, 29)",35
50,"(39, 30)",35
50,"(39, 32)",35
50,"(39, 33)",36
50,"(39, 34)",35
50,"(39, 35)",36
50,"(39, 37)",37
50,"(39, 39)",38
50,"(39, 40)",-1
50,"(39, 42)",-1
50,"(39, 44)",37
50,"(39, 47)",-1
50,"(39, 50)",-1
50,"(39, 52)",-1
50,"(39, 54)",-1
50,"(39, 57)",-1
50,"(39, 58)",-1
50,"(39, 65)",-1
50,"(39, 67)",-1
50,"(39, 68)",-1
50,"(39, 69)",-1
50,"(39, 71)",-1
50,"(39, 73)",-1
50,"(39, 74)",-1
50,"(39, 77)",-1
50,"(39, 79)",-1
50,"(39, 83)",-1
50,"(39, 88)",-1
50,"(39, 90)",-1
50,"(39, 92)",-1
50,"(39, 93)",-1
50,"(39, 94)",-1
50,"(39, 95)",-1
50,"(39, 96)",-1
50,"(39, 97)",-1
50,"(39, 98)",-1
50,"(40, 1)",41
50,"(40, 2)",41
50,"(40, 3)",41
50,"(40, 4)",40
50,"(40, 5)",40
50,"(40, 6)",40
50,"(40, 7)",40
50,"(40, 8)",40
50,"(40, 10)",-1
50,"(40, 12)",-1
50,"(40, 13)",36
50,"(40, 15)",35
50,"(40, 16)",36
50,"(40, 18)",37
50,"(40, 19)",-1
50,"(40, 20)",-1
50,"(40, 21)",-1
50,"(40, 24)",34
50,"(40, 25)",35
50,"(40, 26)",36
50,"(40, 29)",36
50,"(40, 30)",35
50,"(40, 31)",36
50,"(40, 32)",36
50,"(40, 34)",36
50,"(40, 36)",36
50,"(40, 38)",38
50,"(40, 43)",-1
50,"(40, 44)",-1
50,"(40, 45)",-1
50,"(40, 49)",-1
50,"(40, 50)",-1
50,"(40, 51)",-1
50,"(40, 52)",-1
50,"(40, 54)",-1
50,"(40, 55)",-1
50,"(40, 58)",-1
50,"(40, 59)",-1
50,"(40, 62)",-1
50,"(40, 63)",-1
50,"(40, 64)",-1
50,"(40, 66)",-1
50,"(40, 68)",-1
50,"(40, 71)",-1
50,"(40, 73)",-1
50,"(40, 74)",-1
50,"(40, 78)",-1
50,"(40, 79)",-1
50,"(40, 82)",-1
50,"(40, 83)",-1
50,"(40, 84)",-1
50,"(40, 90)",-1
50,"(40, 91)",-1
50,"(40, 94)",-1
50,"(40, 96)",-1
50,"(41, 1)",41
50,"(41, 4)",41
50,"(41, 5)",40
50,"(41, 6)",40
50,"(41, 8)",39
50,"(41, 10)",39
50,"(41, 14)",36
50,"(41, 15)",36
50,"(41, 17)",36
50,"(41, 22)",42
50,"(41, 24)",36
50,"(41, 25)",39
50,"(41, 26)",38
50,"(41, 28)",37
50,"(41, 31)",36
50,"(41, 32)",37
50,"(41, 39)",38
50,"(41, 40)",39
50,"(41, 44)",-1
50,"(41, 46)",-1
50,"(41, 47)",-1
50,"(41, 52)",-1
50,"(41, 53)",-1
50,"(41, 56)",-1
50,"(41, 59)",-1
50,"(41, 60)",-1
50,"(41, 61)",-1
50,"(41, 62)",-1
50,"(41, 63)",-1
50,"(41, 68)",-1
50,"(41, 69)",-1
50,"(41, 74)",-1
50,"(41, 75)",-1
50,"(41, 77)",-1
50,"(41, 78)",-1
50,"(41, 80)",-1
50,"(41, 82)",-1
50,"(41, 83)",-1
50,"(41, 85)",-1
50,"(41, 87)",-1
50,"(41, 88)",-1
50,"(41, 92)",-1
50,"(41, 93)",-1
50,"(41, 94)",-1
50,"(41, 95)",-1
50,"(41, 96)",-1
50,"(41, 99)",-1
50,"(42, 0)",42
50,"(42, 1)",42
50,"(42, 4)",41
50,"(42, 6)",40
50,"(42, 7)",39
50,"(42, 8)",39
50,"(42, 9)",38
50,"(42, 10)",39
50,"(42, 11)",39
50,"(42, 13)",36
50,"(42, 15)",36
50,"(42, 19)",42
50,"(42, 20)",41
50,"(42, 21)",41
