,Rich,Poor,Middle Class,AgentID,Wealth
0,10,6,9,0,-12
1,10,6,9,1,4
2,10,6,9,2,15
3,10,6,9,3,-6
4,10,6,9,4,2
5,10,6,9,5,33
6,10,6,9,6,4
7,10,6,9,7,-29
8,10,6,9,8,-18
9,10,6,9,9,12
10,10,6,9,10,-8
11,10,6,9,11,37
12,10,6,9,12,1
13,10,6,9,13,17
14,10,6,9,14,11
15,10,6,9,15,-2
16,10,6,9,16,39
17,10,6,9,17,42
18,10,6,9,18,2
19,10,6,9,19,-19
20,10,6,9,20,25
21,10,6,9,21,2
22,10,6,9,22,-36
23,10,6,9,23,-11
24,10,6,9,24,39
