,Rich,Poor,Middle Class,AgentID,Wealth
0,10,3,11,0,20
1,10,3,11,1,8
2,10,3,11,2,-18
3,10,3,11,3,4
4,10,3,11,4,-2
5,10,3,11,5,8
6,10,3,11,6,4
7,10,3,11,7,-5
8,10,3,11,8,11
9,10,3,11,9,5
10,10,3,11,10,26
11,10,3,11,11,10
12,10,3,11,12,3
13,10,3,11,13,11
14,10,3,11,14,13
15,10,3,11,15,4
16,10,3,11,16,16
17,10,3,11,17,-47
18,10,3,11,18,18
19,10,3,11,19,29
20,10,3,11,20,-26
21,10,3,11,21,8
22,10,3,11,22,-2
23,10,3,11,23,11
24,10,3,11,24,24
